row_id,governance_source_path,artifact_id,feature_scope,gap_type,implementation_evidence_paths,recommended_action,authority_boundary
GAP-01876,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_DECISION_INCORPORATION_SUMMARY.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01877,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_DECISION_RECOMMENDATION_MATRIX.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01878,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_DECISION_RECOMMENDATION_MATRIX.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01879,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_DECISION_REGISTER.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01880,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_INPUT_QUESTION_REGISTER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,UNASSESSED_BLOCKED_GOVERNANCE_SCOPE,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Keep unassessed until triage blocker is resolved or scoped out,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01881,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_INPUT_QUESTIONS.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01882,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_PERMISSION_EXCEPTION_DECISION_BRIEF.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01883,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_REVIEW_PACKET.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01884,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/freeze_revised_candidate.py,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01885,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FRESH_SEGREGATED_REVIEW_EVIDENCE_INDEX.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01886,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FRESH_SEGREGATED_REVIEW_FINDINGS.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01887,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FRESH_SEGREGATED_REVIEW_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01888,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FROZEN_PREDECESSOR_INTEGRITY_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01889,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FROZEN_REVISED_CANDIDATE_MANIFEST.txt,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01890,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FROZEN_REVISED_CANDIDATE_SHA256SUMS.txt,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01891,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/GOLDEN_PATHS.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01892,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/INHERITANCE_AND_SHARED_CONTROL_REGISTER.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01893,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/INTERNAL_CONSISTENCY_VALIDATION_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01894,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/INVALID_REVIEW_NOTICE.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01895,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/PACKAGE_MANIFEST.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01896,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/PERMISSION_AND_AUTHORIZATION_BOUNDARY_MATRIX.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01897,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/PERMISSION_CONTROL_FAILURE_RECORD.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01898,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/PIA_FACILITY_TENANT_ORGANIZATION_MACHINE_READABLE.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01899,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/PIA_FACILITY_TENANT_ORGANIZATION_V1_1_0.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01900,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/POST_REVIEW_EVIDENCE_MANIFEST.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01901,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/POST_REVIEW_EVIDENCE_SHA256SUMS.txt,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01902,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/build_facility_pia_package.py,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01903,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/CHECKSUM_MANIFEST.sha256,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01904,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/CROSS_DOCUMENT_CONSISTENCY_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01905,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/DOCUMENT_REVIEW_FINDINGS_REGISTER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01906,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/DOCUMENT_REVIEW_LEDGER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01907,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/FINAL_OPEN_FINDINGS_REGISTER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01908,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/FIRST_PASS_REVIEW_SUMMARY.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01909,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/PACKAGE_MANIFEST.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01910,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/REVIEW_DISPOSITION.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01911,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/ADVERSARIAL_REVIEW.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01912,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/CROSS_DOMAIN_OWNERSHIP_REVIEW.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01913,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/DOCUMENTARY_GOLDEN_PATH_REVIEW.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01914,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/DOMAIN_OPERATIONAL_REVIEW.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01915,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/FIRST_DRAFT_HASH_MANIFEST.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01916,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/MACHINE_TRACEABILITY_REVIEW.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01917,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/review/first_pass/SECURITY_PRIVACY_TENANT_ISOLATION_REVIEW.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01918,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/REVISION_CHANGE_SUMMARY.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01919,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/REVISION_TRACEABILITY_REGISTER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01920,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/SECOND_PASS_REVIEW_SUMMARY.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01921,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/validate_facility_pia_package.py,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01922,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/VALIDATION_REPORT.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01923,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/predecessor_evidence/v1.0.0/VALIDATION_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
