conflict_type,severity,paths,evidence,accession_disposition
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/registers/GUIDE_REVIEW_FINDING_REGISTER.csv,"finding_id,guide_id,review_type,severity,title,description,evidence,affected_controls,affected_atlas_tasks,owner,status,required_action,disposition_authority,closure_evidence,closed_date,retained_reason | CGP003-F-0001,ES-CG-03;ES-CG-08;ES-CG-09;ES-CG-13,CGP-0",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/registers/OPEN_DECISION_REGISTER.csv,"decision_id,guide_id,question,why_existing_authority_is_insufficient,affected_controls,affected_atlas_tasks,options,recommendation,required_authority,status,decision,decision_date,decision_record_path,founder_disposition | CGP003-D-0001,ES-CG-07;ES-CG-09,Which",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/registers/VALIDATOR_VERSION_REGISTER.csv,"CGP-V11-VAL-0002,governance/implementation/code-guides/drafting/CGP-006/CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_PREPARATION/validators/validate_revision_package.py,1.0.0,SHADOW_VALIDATION,Codex,Primary revis | CGP-V11-VAL-0003,governance/implement",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_002_VALIDATOR_TEST_COVERAGE.md,- `test_placeholder_falsely_adopted_fails_portfolio_rule` | | Validator | Positive coverage | Negative coverage | Fixture or test identifier | Current applicable state | Retained limitation | | | `guide-dependencies` | `dependency_valid.csv` passes and live pr,SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_003_SOURCE_ASSURANCE_REPORT.md,"`COMPLETE_WITH_RETAINED_FINDINGS` | - No `P0` or `P1` findings were assigned because the retained gaps are source-freeze, mapping, external-standard, or downstream adoption/activation blockers rather than immediate safety, security, financial, safeguarding | -",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_004_ARCHITECTURE_ASSURANCE_REPORT.md,"CGP-004 used static repository inspection, CGP-003 source inventory records, startup gate verification, and Code Guide validators. The assessment classifies implementation behavior as evidence only under the CGP-003 Foun | The repository is assessable for curr",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_004_SEARCH_AND_INSPECTION_COVERAGE_REPORT.md,- `frontend/src/lib/horseOpsDrafts.js`,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_004_VALIDATION_REPORT.json,"""BLOCKED"": 0, | ""cgp004_findings_retained_downstream"": [ | ""superseded_finding"": ""CGP003-F-0002 -> CGP004-F-0003_AND_CGP004-GAP-0002"" | ""metadata_reconciliation"": ""PENDING_METADATA_PR_MERGE"",",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_005_SOURCE_FREEZE_ASSURANCE_REPORT.md,"The broad 2,511-record result is retained only as `WAVE_1_REFERENCE_CORPUS` and classified as `REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE`. | - `CONTROLLING_FROZEN`: `403` | - `EXCLUDED_BLOCKED`: `4` | - `HISTORICAL_FROZEN`: `38`",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_005_VALIDATION_REPORT.json,"""BLOCKED"": 0, | ""validator"": ""wave-1-drafting-readiness""",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/reviews/CGP_005_WAVE_1_DRAFTING_READINESS_REPORT.md,"# CGP-005 Wave 1 Drafting Readiness Report | The Wave 1 guides remain `NOT_ADOPTED`, `NOT_ACTIVE`, not implemented, and not activated as gates. CGP-006 was not begun. | PATH_CLASSIFICATION: candidate_or_draft",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/ATLAS_TRACEABILITY_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/CODE_GUIDE_CONTROLLED_VALUES.json,"""ACCESSION_PENDING"", | ""SUPERSEDED"" | ""BLOCKED"", | ""SUPERSEDED"",",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/CODE_GUIDE_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/CONTROL_DEFINITION_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/EXCEPTION_RECORD_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/GUIDE_ACTIVATION_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""BLOCKED"", | ""SUPERSEDED"", | ""founder_disposition"": {",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/GUIDE_DEPENDENCY_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/IMPLEMENTATION_EVIDENCE_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/IMPLEMENTATION_PROFILE_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/INVARIANT_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/QUESTION_RESPONSE_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/README.md,"CGP-002 strengthens the schema skeletons to version `0.2.0`. Schemas define identifiers, status fields, evidence metadata, authority references, retained gaps, supersession, and activation-boundary metadata without creat | Schema revisions use semantic version",HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/REPOSITORY_MAPPING_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""UNRESOLVED""",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/REVIEW_FINDING_SCHEMA.json,"""superseded_by"": { | ""superseded_by"", | ""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""description"": ""CGP-002 shared foundation schema. It defines structure, identifiers, evidence, authority, retained gaps, and activation-boundary metadata witho",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/SOURCE_CONFLICT_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"",",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/SOURCE_GAP_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"", | ""drafting_may_proceed"": { | ""drafting_may_proceed"",",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/SOURCE_RECORD_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"",",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/SOURCE_SUPERSESSION_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"",",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/schemas/SOURCE_TO_GUIDE_MAP_SCHEMA.json,"""$schema"": ""https://json-schema.org/draft/2020-12/schema"",",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/.gitkeep,STATUS_NOT_EXPLICITLY_EXTRACTED,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_CONFLICT_REGISTER.csv,"CGCON-0001,CGSRC-ARCH-0021;CGSRC-GOV-0018,CANDIDATE_VERSUS_ADOPTED,Canon lifecycle,Candidate and adopted/locked copies coexist throughout docs/canon.,Treat candidates/history as non-controlling unless an adoption or lock | CGCON-0002,CGSRC-PIA-0010;CGSRC-HIST-",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_CUSTODY_REPORT.md,"A custody gap does not revoke Founder approval, and a repository checksum does not create adoption, implementation, production, or activation authority. Exact source freeze for guide drafting remains later work.",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_GAP_REGISTER.csv,"gap_id,source_id,gap_type,affected_source,affected_guide_or_program_area,risk,required_next_action,responsible_authority,drafting_may_proceed,blocks_adoption_or_activation,status,notes | CGGAP-0001,CGSRC-PIA-0001,EXACT_BYTES_UNACCESSIONED,PIA item directory-le",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_RECONCILIATION_REPORT.md,"**Status:** `RETURNED_FOR_FOUNDER_REVIEW_WITH_RETAINED_FINDINGS` | CGP-003 created a repository-native master inventory of sources that may govern, constrain, inform, or provide evidence for future Code Guide drafting. The inventory is documentary and evidenti",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_SUPERSESSION_REGISTER.csv,"CGSUP-0001,CGSRC-ARCH-0021,CGSRC-GOV-0018,RESOLVED_BY_ADOPTION_WHERE_BYTE_IDENTICAL,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ES-CG-01;ES-CG-13,Candidate sources remain historical/proposed unless adopted byte-ide | CGSUP-0002,CGSRC-FOUNDER-0001,CGSRC-G",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_TO_GUIDE_MAP.csv,"CGMAP-0001,CGSRC-FOUNDER-0001,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted., | CGMAP-0002,CGSRC-FOUNDER-0001,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control draft",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,"guide_id,readiness_disposition,maturity_after_cgp005,controlling_sources_complete,checksums_verified,approval_basis_identified,supersession_treatment_complete,exclusions_recorded,conflicts_resolved_or_retained,repository | ES-CG-00,SOURCE_FREEZE_COMPLETE_READY",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-freeze/WAVE_1_REFERENCE_CORPUS_MANIFEST.json,"""path"": ""docs/implementation/WAVE_2_P2_CI_EGRESS/CI_EGRESS_FOUNDER_APPROVAL.md"", | ""path"": ""docs/implementation/WAVE_2_P2_CI_EGRESS/CI_EGRESS_FOUNDER_FINAL_CLOSURE.md"", | ""path"": ""docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/COMPANION_ARTIFAC",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-freeze/WAVE_1_REFERENCE_CORPUS_REPORT.md,- Original burden category `CONTROLLING_FROZEN`: `403` | - Original burden category `EXCLUDED_BLOCKED`: `4` | - Original burden category `HISTORICAL_FROZEN`: `38`,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_CONFLICT_REGISTER.csv,"conflict_id,guide_id,source_ids,conflict_type,status,freeze_treatment,blocks_drafting,required_later_action,notes | CGCON-0001,ES-CG-01;ES-CG-13,CGSRC-ARCH-0021;CGSRC-GOV-0018,CANDIDATE_VERSUS_ADOPTED,RETAINED_FOR_DRAFTING,Treat candidates/history as non-contr",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_FREEZE_SUMMARY.md,**Founder disposition:** `CGP-005_REVISION_ACCEPTED_AND_APPROVED_FOR_REPOSITORY_INTEGRATION` | CGP-005 uses a Founder-accepted two-layer model: a non-normative reference corpus and curated guide-specific normative freezes. | All Wave 1 guides are `SOURCE_FROZE,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/CODE_GUIDE_DRAFT_TEMPLATE.md,# Code Guide Draft Template | - Retained gaps: | - Open dependencies: | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/EXCEPTION_REQUEST_TEMPLATE.md,**Template version:** `1.1.0-candidate`,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/GUIDE_ACTIVATION_RECORD_TEMPLATE.md,**Template version:** `1.1.0-candidate` | **Authority boundary:** `GUIDE_ACTIVATION_REQUIRES_SEPARATE_FOUNDER_APPROVAL`,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/GUIDE_DEACTIVATION_RECORD_TEMPLATE.md,**Template version:** `1.1.0-candidate`,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/GUIDE_DRAFTING_CHARTER_TEMPLATE.md,# Guide Drafting Charter Template | - Retained gaps: | - Open dependencies: | PATH_CLASSIFICATION: candidate_or_draft,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/IMPLEMENTATION_PLAN_TEMPLATE.md,**Template version:** `1.1.0-candidate`,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/PULL_REQUEST_EVIDENCE_TEMPLATE.md,**Template version:** `1.1.0-candidate` | ## Retained gaps,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/README.md,"Templates define reusable structure for future guide drafting, control definition, invariant definition, review, decisions, accession, blocked receipts, and change impact reports. | Each future guide prompt should copy the relevant template, fill in stable IDs",HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/templates/TASK_COMPLETION_RECORD_TEMPLATE.md,**Template version:** `1.1.0-candidate` | ## Open items,CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/cgp_validation.py,"RESULTS = (""PASS"", ""FAIL"", ""WARNING"", ""NOT_YET_APPLICABLE"", ""BLOCKED"") | ""Stage 22 adoption"": ""ADOPTED"", | ""CONTROLLING_FROZEN"", | ""HISTORICAL_FROZEN"",",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/README.md,"python3 governance/implementation/code-guides/validation/validate_wave_1_drafting_readiness.py --json | `PASS`, `FAIL`, `WARNING`, `NOT_YET_APPLICABLE`, and `BLOCKED` are supported. `NOT_YET_APPLICABLE` is not counted as a passing substantive validation. | `va",CANONICAL_OR_CURRENT_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/packages/CGP_002_CREATED_ARTIFACT_MANIFEST.json,STATUS_NOT_EXPLICITLY_EXTRACTED,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/checksum_mismatch_package/packages/CGP_002_SHA256SUMS.txt,STATUS_NOT_EXPLICITLY_EXTRACTED,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/duplicate_control_ids.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/high_risk_no_negative_test.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_assurance_class.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_evidence_grade.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/manifest_omission_package/packages/CGP_002_CREATED_ARTIFACT_MANIFEST.json,STATUS_NOT_EXPLICITLY_EXTRACTED,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/manifest_omission_package/packages/CGP_002_SHA256SUMS.txt,STATUS_NOT_EXPLICITLY_EXTRACTED,HISTORICAL_DUPLICATE_DRAFT_OR_PREDECESSOR_INFERRED
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_activation_boundary.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_governing_authority.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/superseded_control_no_compatibility.csv,"CGDEP-9005,ES-CG-01,ES-CG-00,ES-CG-00-CTRL-9999-SUPERSEDED,,,FIXTURE,PLANNED,Fixture,2026-07-26,,",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/negative/unrecognized_controlled_value.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/positive/control_register_valid.csv,"control_id,guide_id,title,status,assurance_class,risk_domains,governing_sources,requirement,applicability,required_positive_tests,required_negative_tests,required_evidence_grade,independent_review_required,exception_allo",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/schemas/negative/invalid_control_assurance_class.json,"""authority"": ""Founder"", | ""superseded_by"": """",",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT,REVIEW_CLASSIFICATION,governance/implementation/code-guides/validation/tests/fixtures/schemas/positive/CONTROL_DEFINITION_fixture.json,"""authority"": ""Founder"", | ""superseded_by"": """",",SUPERSEDED_OR_SUPERSESSION_TEXT_PRESENT
