row_id,artifact_id,source_path_or_paths,issue_type,blocker_scope,feature_scope,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,required_action,authority_boundary
AUTHBLOCK-01903,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01904,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01905,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01906,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01907,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01908,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01909,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01910,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01911,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01912,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01913,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01914,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01915,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,platform_operations_integration|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01916,EQUINESYNC_CARE_OPERATIONS_PIA_V0_2_MACHINE_READABLE,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/CURRENT_CANDIDATE/EquineSync_Care_Operations_PIA_V0_2_Machine_Readable.json,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01917,EQUINESYNC_CARE_OPERATIONS_PIA_V0_2_STRENGTHENED_DRAFT,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/CURRENT_CANDIDATE/EquineSync_Care_Operations_PIA_V0_2_Strengthened_Draft.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|implementation_wave_rf_bn|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01918,EQUINESYNC_CARE_OPERATIONS_PIA_V0_2_STRENGTHENED_DRAFT,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/CURRENT_CANDIDATE/EquineSync_Care_Operations_PIA_V0_2_Strengthened_Draft.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|implementation_wave_rf_bn|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01919,EQUINESYNC_CARE_OPERATIONS_PIA_V0_1_DRAFT,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Draft.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|implementation_wave_rf_bn|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01920,EQUINESYNC_CARE_OPERATIONS_PIA_V0_1_DRAFT,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Draft.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|implementation_wave_rf_bn|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01921,EQUINESYNC_CARE_OPERATIONS_PIA_V0_1_MACHINE_READABLE,governance/pia/items/07_care_operations/source_package/EquineSync_Item_07_Care_Operations_Canonical_Remediation_Package_2026-07-23/ITEM_07_CARE_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_NONCANONICAL_ITEM_05_EVIDENCE_PRESERVED/HISTORICAL_NONCANONICAL_ITEM_05_PACKAGE/EquineSync_Care_Operations_PIA_Item_05_V0_2_Codex_Review_Package/PREDECESSOR_EVIDENCE/EquineSync_Care_Operations_PIA_V0_1_Machine_Readable.json,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01922,ITEM_08_LTRG_FRESH_STRUCTURED_REVIEW_REPORT,governance/pia/items/08_lessons_training_rider_guardian/source_package/EquineSync_Item_08_LTRG_Canonical_Remediation_Package_2026-07-23/ITEM_08_LTRG_FRESH_STRUCTURED_REVIEW_REPORT.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|privacy_security_resilience|relationships_authority_consent,NO_UNLESS_SCOPE_TOUCHES_AUTHORITY,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01923,EQUINESYNC_ITEM_07_LESSONS_TRAINING_RIDERS_GUARDIANS_PIA_V0_1_DRAFT,governance/pia/items/08_lessons_training_rider_guardian/source_package/EquineSync_Item_08_LTRG_Canonical_Remediation_Package_2026-07-23/ITEM_08_LTRG_V0_2_1_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_ITEM_07_LTRG_EVIDENCE_PRESERVED/HISTORICAL_ITEM_07_BLOCKED_INTAKE/EXTRACTED/EquineSync_Item_07_LTRG_PIA_V0_2_Codex_Handoff/EquineSync_Item_07_Lessons_Training_Riders_Guardians_PIA_V0_1_Draft.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|implementation_wave_rf_bn|privacy_security_resilience|records_audit_evidence|relationships_authority_consent,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01924,EQUINESYNC_ITEM_07_LESSONS_TRAINING_RIDERS_GUARDIANS_PIA_V0_2_STRENGTHENED_DRAFT,governance/pia/items/08_lessons_training_rider_guardian/source_package/EquineSync_Item_08_LTRG_Canonical_Remediation_Package_2026-07-23/ITEM_08_LTRG_V0_2_1_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_ITEM_07_LTRG_EVIDENCE_PRESERVED/HISTORICAL_ITEM_07_BLOCKED_INTAKE/EXTRACTED/EquineSync_Item_07_LTRG_PIA_V0_2_Codex_Handoff/EquineSync_Item_07_Lessons_Training_Riders_Guardians_PIA_V0_2_Strengthened_Draft.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|implementation_wave_rf_bn|privacy_security_resilience|records_audit_evidence|relationships_authority_consent,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01925,ITEM_09_BPF_FOUNDER_APPROVAL_RECORD_SHA256_VERIFICATION,governance/pia/items/09_billing_payments_financial_operations/source_package/EquineSync_Item_09_BPF_Missing_Authority_Remediation_Package_2026-07-24/ITEM_09_BPF_FOUNDER_APPROVAL_RECORD_SHA256_VERIFICATION.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,DOES_NOT_BLOCK_GLOBAL_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|financial_billing_payments|identity_access_actor|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01926,EVIDENCE_COPY_LIMITATION_RECORD,governance/pia/items/09_billing_payments_financial_operations/source_package/EquineSync_Item_09_BPF_Missing_Authority_Remediation_Package_2026-07-24/ITEM_09_BPF_MISSING_AUTHORITY_REMEDIATION_PACKAGE/EVIDENCE_COPY_LIMITATION_RECORD.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,DOES_NOT_BLOCK_GLOBAL_READ_ONLY_COMPARISON,facility_barn_horse_lifecycle|financial_billing_payments|identity_access_actor|platform_operations_integration|privacy_security_resilience|records_audit_evidence,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01927,ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items/10_owner_portal_communications_archival_only/founder_disposition/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01928,ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED,governance/pia/items/10_owner_portal_communications_archival_only/founder_disposition/ITEM_10_OPC_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01929,ITEM_10_OPC_REV_006_DISPOSITION_RECORD,governance/pia/items/10_owner_portal_communications_archival_only/source_package/EquineSync_Item_10_OPC_Missing_Authority_Remediation_Package_2026-07-24/ITEM_10_OPC_REV_006_DISPOSITION_RECORD.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|facility_barn_horse_lifecycle|identity_access_actor|privacy_security_resilience|records_audit_evidence,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01930,ITEM_10_OPC_V0_2_FOUNDER_DESIGN_APPROVAL_AND_FINDINGS_DISPOSITION_EXECUTED,governance/pia/items/10_owner_portal_communications/founder_disposition/ITEM_10_OPC_V0_2_FOUNDER_DESIGN_APPROVAL_AND_FINDINGS_DISPOSITION_EXECUTED.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01931,03_FINDING_TREATMENT_AND_GATE_REALIGNMENT_REGISTER,governance/pia/items/10_owner_portal_communications/source_package/03_FINDING_TREATMENT_AND_GATE_REALIGNMENT_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01932,03_FINDING_TREATMENT_AND_GATE_REALIGNMENT_REGISTER,governance/pia/items/10_owner_portal_communications/source_package/03_FINDING_TREATMENT_AND_GATE_REALIGNMENT_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01933,03_FINDING_TREATMENT_AND_GATE_REALIGNMENT_REGISTER,governance/pia/items/10_owner_portal_communications/source_package/03_FINDING_TREATMENT_AND_GATE_REALIGNMENT_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01934,22_OPC_THREAT_MISUSE_REVIEW,governance/pia/items/10_owner_portal_communications/source_package/22_OPC_THREAT_MISUSE_REVIEW.csv,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01935,24_OPC_OPERATIONAL_TARGET_AND_PROCEDURE_GATE_REGISTER,governance/pia/items/10_owner_portal_communications/source_package/24_OPC_OPERATIONAL_TARGET_AND_PROCEDURE_GATE_REGISTER.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,communications_notifications|privacy_security_resilience,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01936,27_OPC_V0_2_DESIGN_APPROVAL_READINESS_REVIEW,governance/pia/items/10_owner_portal_communications/source_package/27_OPC_V0_2_DESIGN_APPROVAL_READINESS_REVIEW.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
