classification_record_id,source_or_document_id,source_id,source_layer,repository_path,title,source_family,source_class,authority_status,primary_guide_family,related_guide_families,primary_classification,normative_status,source_freeze_status,controlling_or_contextual_role,provenance,immutable_commit_or_checksum,conflict_status,classification_basis,review_status,required_later_action,notes
CGP006-CL-2320,CGP005-RC-2320,CGSRC-STD-0060,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_IDENTITY_TEST_STRATEGY.md,W1-RF01 Identity Test Strategy,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,abd07a201658a8aaee9446f7784f3fb261e9581ed5ee3d39311c7cd56d7aab56,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2321,CGP005-RC-2321,CGSRC-STD-0061,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_IDENTITY_THREAT_MODEL.md,W1-RF01 Identity Threat Model,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bf9e4dc70589ed18637a7e02c1d29a8439fc309505478c64123b035b015d9060,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2322,CGP005-RC-2322,CGSRC-STD-0062,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_IMMEDIATE_RISK_ESCALATION_REPORT.md,W1-RF01 Immediate Risk Escalation Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,97fcb6b13465673eb340ba8e8cd6491b5fbda7b4368d3645758ff20a0e1d52ec,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2323,CGP005-RC-2323,CGSRC-STD-0063,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_INITIAL_DEPENDENCY_MAP.md,W1-RF01 Initial Dependency Map,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,46a885d365f1da82d87ea15e7e9c3a1341a97b823e1463abd71b016001572f51,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2324,CGP005-RC-2324,CGSRC-STD-0064,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_LEGACY_AND_DUPLICATE_IDENTITY_REGISTER.md,W1-RF01 Legacy and Duplicate Identity Register,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,8a1f1441229093b5e89f0fdba77dc951229dfe5a5e41607e265b049a2f172dd3,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2325,CGP005-RC-2325,CGSRC-STD-0065,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_MIGRATION_RISK_MATRIX.md,W1-RF01 Migration Risk Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,fb1e1c88ee4edb14e8896dbb9bd581705ae8730f267386eba44dd4accafd06ee,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2326,CGP005-RC-2326,CGSRC-STD-0066,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_MIGRATION_SCENARIO_ANALYSIS.md,W1-RF01 Migration Scenario Analysis,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bf53bd1226f13e96d694c7a176f3c34218589a6d81cd09334d7d6cdf807ccbff,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2327,CGP005-RC-2327,CGSRC-STD-0067,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_MIGRATION_TEST_STRATEGY.md,W1-RF01 Migration Test Strategy,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,eb9cc6d1feeb80f5fd30ea17dad872a3c71523fbd6c2d6b612ca5a622c8b0d17,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2328,CGP005-RC-2328,CGSRC-STD-0068,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_OPTION_COMPARISON_MATRIX.md,W1-RF01 Option Comparison Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2a584ffc2acf958a6ccef1c473958cec0de8feec1f5f8abd4a06a08237da9bda,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2329,CGP005-RC-2329,CGSRC-STD-0069,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,W1-RF01 P1 Resolution Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d8825391c8e068ca3c51c24fa764d922ef3ba506a3c87474bd0b457162b53dba,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2330,CGP005-RC-2330,CGSRC-STD-0070,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,W1-RF01 P2 Retention Register,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2331,CGP005-RC-2331,CGSRC-STD-0071,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_PERMISSION_GAP_MATRIX.md,W1-RF01 Permission Gap Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,ca209f5c8f133f5fafbf05eaabbbbcff8b02600a7f4886a9568cd9fc45b022dd,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2332,CGP005-RC-2332,CGSRC-STD-0072,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_READINESS_REPORT.md,W1-RF01 Readiness Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d2cffc6a70f73eaaebf4c7d198f6c2fac51363379fa9dbbaee5cd8628b36b18c,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2333,CGP005-RC-2333,CGSRC-STD-0073,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_RECOMMENDED_NEXT_RF_CHARTER.md,W1-RF01 Recommended Next RF Charter,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c4e1677b94a758f4b6a3f892248c4e13ac11097b6bbb95f7e3b1cd6c779ab8b0,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2334,CGP005-RC-2334,CGSRC-STD-0074,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_RECOMMENDED_RUNTIME_SEQUENCE.md,W1-RF01 Recommended Runtime Sequence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,0e615f5bad991c3bb79d5a6244cd8c3c654435d7a6483fdf57dfe61292893176,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2335,CGP005-RC-2335,CGSRC-STD-0075,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_RELATIONSHIP_AND_MEMBERSHIP_ALIGNMENT_REPORT.md,W1-RF01 Relationship and Membership Alignment Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,90b9fb7d1213f55e4b44db546135774f071e1f339b4a2396b958f26905b4f48b,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2336,CGP005-RC-2336,CGSRC-STD-0076,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_ROLE_PERMISSION_IMPLEMENTATION_INVENTORY.md,W1-RF01 Role and Permission Implementation Inventory,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bb8148de7e55fd2bb0fcfb86a9d4cc0be0658f8e5070a76fbf2ac9998c769c68,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2337,CGP005-RC-2337,CGSRC-STD-0077,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_ROLLBACK_AND_FORWARD_RECOVERY_PLAN.md,W1-RF01 Rollback and Forward-Recovery Plan,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c5889f63feb45bf29bb81891efa9e4a48575e092359ef430fc069a8896b5d207,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2338,CGP005-RC-2338,CGSRC-STD-0078,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SCHEMA_IMPACT_ASSESSMENT.md,W1-RF01 Schema Impact Assessment,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,e37872a458ddfc4d06cd9eb0bb217c7404da09c1f15684fb9aeec0c0d09d3be5,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2339,CGP005-RC-2339,CGSRC-STD-0079,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SCOPE_AND_BOUNDARY_REGISTER.md,W1-RF01 Scope and Boundary Register,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d4f809a2459c8865732205c9c5cedc217a194d81243c2b6193db99ee07bf38db,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2340,CGP005-RC-2340,CGSRC-STD-0080,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,W1-RF01 Security Control Gap Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bb2887888aa8e700d636a5456ccd581a771ffe509273c1416a6a989d343097da,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2341,CGP005-RC-2341,CGSRC-STD-0081,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,W1-RF01 Security Findings Register,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2342,CGP005-RC-2342,CGSRC-STD-0082,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SECURITY_TEST_MATRIX.md,W1-RF01 Security Test Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,0bd0bb3361701718e7a492b18ce9e633da0b705747d2d7bd004065c90566c657,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2343,CGP005-RC-2343,CGSRC-STD-0083,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SESSION_AND_TOKEN_SECURITY_ASSESSMENT.md,W1-RF01 Session and Token Security Assessment,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a9ad8094fcae9f6939292101f448a6fac2a2cc56a3e688fd593e337d0d7b9c9d,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2344,CGP005-RC-2344,CGSRC-STD-0084,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_SHA256SUMS.txt,edddc37dc0251696fb6741e0aaff432beb3c35fa8e01c118e0cc9e491e33f643  docs/implementation/W1_RF01/W1_RF01_ACCOUNT_ACTOR_DATA_MODEL_MAP.md,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,003fe901436a4ef057770f8269c29bfeeb7c0592d77ac3349657cb2a50300cdf,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2345,CGP005-RC-2345,CGSRC-STD-0085,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/W1_RF01/W1_RF01_TENANT_AND_FACILITY_ISOLATION_REPORT.md,W1-RF01 Tenant and Facility Isolation Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,e983ebfa564495c5126c69d1aa86ec10fefb2755a1cb38278deb560448f86ea8,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2346,CGP005-RC-2346,CGSRC-STD-0086,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/W1_P2_08_SANDBOX_TEST_RUNBOOK.md,W1-P2-08 Sandbox Provider Test Runbook,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,992767d3930fbffc48e858e64b01f46851143e25280b4f76e8553f22cb5aa5d6,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
