normative_row_id,guide_family,freeze_record_id,source_or_document_id,source_id,repository_path,title,inclusion_category,source_class,authority_status,controlling_language_summary,expected_control_or_invariant_subject,provenance,immutable_commit_or_checksum,conflict_status,ambiguity_status,traceability_status,classification_status,notes
CGP006-NR-0087,ES-CG-13,CGP005-NF-ES-CG-13-0024,CGP005-NF-ES-CG-13-0024,CGSRC-ATLAS-0017,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0.md,MASTER EQUINESYNC IMPLEMENTATION ATLAS V1.0,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bfa77b5e03fd9a75c8865b723794ee2da687754f030e72022f1476b9af6021d8,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0088,ES-CG-13,CGP005-NF-ES-CG-13-0025,CGP005-NF-ES-CG-13-0025,CGSRC-ATLAS-0018,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_DECISION.md,Master EquineSync Implementation Atlas V1.0 Adoption Decision,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3ea200c52d2149c2b0eead26ffd88785b2b86947fd7483ea6bbe139f05a665ce,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0089,ES-CG-13,CGP005-NF-ES-CG-13-0026,CGP005-NF-ES-CG-13-0026,CGSRC-ATLAS-0019,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_MANIFEST.md,Implementation Atlas V1.0 Adoption Manifest,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,81881eabe30c16cd40214145ca7deb16b15301a4364384c9799fbd6d96217260,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0090,ES-CG-13,CGP005-NF-ES-CG-13-0027,CGP005-NF-ES-CG-13-0027,CGSRC-ATLAS-0020,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_REPORT.md,Master EquineSync Implementation Atlas V1.0 Adoption Report,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,42bcd9e8fda71a92190bc48c4567b2a2834f12e8e9756bf492d611b0649e6126,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0091,ES-CG-13,CGP005-NF-ES-CG-13-0028,CGP005-NF-ES-CG-13-0028,CGSRC-ATLAS-0021,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_VERIFICATION_MATRIX.md,Implementation Atlas V1.0 Adoption Verification Matrix,CONTROLLING_FROZEN,IMPLEMENTATION_ATLAS,CONTROLLING,ES-CG-13 requires this approved authority to establish completion;evidence_grade;traceability;custody;closure;activation_boundary before any drafting begins.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,347cab97e341c38bb5fa8626fb5837ef096c4eb6de09cfa77f017df4be0e2fec,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0092,ES-CG-13,CGP005-NF-ES-CG-13-0029,CGP005-NF-ES-CG-13-0029,CGSRC-ATLAS-0022,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_RETAINED_FINDINGS_REGISTER.md,Implementation Atlas V1.0 Retained Findings Register,SUPPORTING_FROZEN,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,b779ebcaca0150a7fbd270520d673d040acbf2d2da527b142df5e917ccfb2977,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0093,ES-CG-13,CGP005-NF-ES-CG-13-0030,CGP005-NF-ES-CG-13-0030,CGSRC-ATLAS-0023,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_SHA256SUMS.txt,3959968754e056fb902a0fa1666861283eb1e798a2fbb951a428dce351045288  docs/FOUNDER_ACCEPTANCE_LEDGER.md,SUPPORTING_FROZEN,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-13 needs this interpretive or provenance source to apply controlling authority within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,9eca6c0142b308289a5894f607173767a93d1813a02da658e6af43171bc600ce,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0094,ES-CG-13,CGP005-NF-ES-CG-13-0031,CGP005-NF-ES-CG-13-0031,CGSRC-CGP005-0001,governance/implementation/code-guides/receipts/CGP_003_REPOSITORY_INTEGRATION_RECEIPT.md,CGP-003 Repository Integration Receipt,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,f1fe2a14729fc2b53b6960a55cace9ba0627973deb35ac4f2ec9a4e8ec3b4070,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0095,ES-CG-13,CGP005-NF-ES-CG-13-0032,CGP005-NF-ES-CG-13-0032,CGSRC-CGP005-0002,governance/implementation/code-guides/receipts/CGP_004_REPOSITORY_INTEGRATION_RECEIPT.md,CGP-004 Repository Integration Receipt,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,72e0d3c46e7eb0a075a7f919bfbe2b9bbe6b31392078db2c6b2301af9b605b28,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0096,ES-CG-13,CGP005-NF-ES-CG-13-0033,CGP005-NF-ES-CG-13-0033,CGSRC-CGP005-0003,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_REGISTER.csv,CGP-003 Source Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3d8ed8160a79150cccedc2e61947db895b9a1cfca56ddb9f357da774050e75c3,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0097,ES-CG-13,CGP005-NF-ES-CG-13-0034,CGP005-NF-ES-CG-13-0034,CGSRC-CGP005-0004,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_TO_GUIDE_MAP.csv,CGP-003 Source To Guide Map,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,f3dba4ca8d44e42aea95469603281759ead3d67cc9153c72c6e3343dc433c28f,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0098,ES-CG-13,CGP005-NF-ES-CG-13-0035,CGP005-NF-ES-CG-13-0035,CGSRC-CGP005-0005,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_CONFLICT_REGISTER.csv,CGP-003 Source Conflict Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,692571c18d6ab47bd798ca890fad69938e298572c6de5b522b2e606d033b35ff,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0099,ES-CG-13,CGP005-NF-ES-CG-13-0036,CGP005-NF-ES-CG-13-0036,CGSRC-CGP005-0006,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_SUPERSESSION_REGISTER.csv,CGP-003 Source Supersession Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c1858cb642eff2031296edd3b24ffb1555d589bfe01e11bd7266db78eba86115,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0100,ES-CG-13,CGP005-NF-ES-CG-13-0037,CGP005-NF-ES-CG-13-0037,CGSRC-CGP005-0007,governance/implementation/code-guides/assessment/CURRENT_REPOSITORY_COMPONENT_REGISTER.csv,CGP-004 Current Repository Component Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d51f3df31db36831904048b1c993b6e61712a3ae31ce6c09aa48f059b7ca0b1d,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0101,ES-CG-13,CGP005-NF-ES-CG-13-0038,CGP005-NF-ES-CG-13-0038,CGSRC-CGP005-0008,governance/implementation/code-guides/assessment/CURRENT_CODE_GUIDE_GAP_REGISTER.csv,CGP-004 Current Code Guide Gap Register,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,14b294002ffb465b0ebbcb5a84eb792e1af4df826f752277b14c7d7458c6b1ee,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0102,ES-CG-13,CGP005-NF-ES-CG-13-0039,CGP005-NF-ES-CG-13-0039,CGSRC-CGP005-0009,governance/implementation/code-guides/assessment/REPOSITORY_TO_SOURCE_EVIDENCE_MAP.csv,CGP-004 Repository To Source Evidence Map,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,536e76ae8d17c0db396258107fec4980dd249b3da781267b058a0240ecd0165c,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0103,ES-CG-13,CGP005-NF-ES-CG-13-0040,CGP005-NF-ES-CG-13-0040,CGSRC-CGP005-0010,governance/implementation/code-guides/receipts/CGP_004_FOUNDER_DECISION_RECONCILIATION.md,CGP-004 Founder Decision Reconciliation,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1cd2b713b18b1a4118514ef14b571733aedfcc0f8e747708ca987eeff2d46d20,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0104,ES-CG-13,CGP005-NF-ES-CG-13-0041,CGP005-NF-ES-CG-13-0041,CGSRC-CGP005-0011,governance/implementation/code-guides/receipts/CGP_003_FOUNDER_DECISION_RECONCILIATION.md,CGP-003 Founder Decision Reconciliation,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,51d3dcca4c4e03d7608c1f97fc8835c915c1156e0d9f8ea700dd24ccc6e069ca,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0105,ES-CG-13,CGP005-NF-ES-CG-13-0042,CGP005-NF-ES-CG-13-0042,CGSRC-CGP005-0201,backend/server.py,Representative Backend Application Assembly,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,c69acbc963e2a0913e28a31d8fd5a6b6aa9a6bfad9656cd0aa09f024dfeeb241,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0106,ES-CG-13,CGP005-NF-ES-CG-13-0043,CGP005-NF-ES-CG-13-0043,CGSRC-CGP005-0205,backend/core/lifespan.py,Representative Backend Lifespan And Startup Logic,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,385280f093abb0509d00879c0910fd2d4382a31c56b8f07c3df5b9dae0217d80,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0107,ES-CG-13,CGP005-NF-ES-CG-13-0044,CGP005-NF-ES-CG-13-0044,CGSRC-CGP005-0207,backend/tests,Backend Test Suite Directory,IMPLEMENTATION_EVIDENCE_FROZEN,TEST_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,44d7c3124e6628ded892cc365fba93a871fcea10b4e1939801e330fcef1f4235,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0108,ES-CG-13,CGP005-NF-ES-CG-13-0045,CGP005-NF-ES-CG-13-0045,CGSRC-CGP005-0209,.github/workflows/ci.yml,GitHub Actions CI Workflow,IMPLEMENTATION_EVIDENCE_FROZEN,REPOSITORY_EVIDENCE,SUPPORTING,ES-CG-13 needs this exact evidence to identify a material current-state or program-evidence pattern within completion;evidence_grade;traceability;custody;closure;activation_boundary.,completion;evidence_grade;traceability;custody;closure;activation_boundary,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,15f85483dd200bbf75edf2d9042fefa962819bf639e7f5fdbf15cc1627585d90,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0109,ES-CG-10,CGP005-NF-ES-CG-10-0001,CGP005-NF-ES-CG-10-0001,CGSRC-GOV-0007,docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md,Governance Finding Registry,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6573f1a831ea1c7f84c5241acef3d24069265eb1d13972273f066d099d8b706f,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0110,ES-CG-10,CGP005-NF-ES-CG-10-0002,CGP005-NF-ES-CG-10-0002,CGSRC-GOV-0008,docs/canon/registries/IMPLEMENTATION_AUTHORIZATION_REGISTRY.md,Implementation Authorization Registry,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,3d2d90ecbe3cc519b21628145dab8f57d3d492b6126db582bd2da86df29efe45,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0111,ES-CG-10,CGP005-NF-ES-CG-10-0003,CGP005-NF-ES-CG-10-0003,CGSRC-GOV-0016,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.json,Global Governance V1 0 Validation Report.Json,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5471359fa5dfac762f7ec7078ccf60f67bbec8bf1ceabee40ff28fa45ddea687,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0112,ES-CG-10,CGP005-NF-ES-CG-10-0004,CGP005-NF-ES-CG-10-0004,CGSRC-GOV-0017,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.md,Global Governance V1.0 Validation Report,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,061d41bb71faa45b214af0cd8f746ddd5cd7771aff2188df75b3406f8e13a5dc,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0113,ES-CG-10,CGP005-NF-ES-CG-10-0005,CGP005-NF-ES-CG-10-0005,CGSRC-GOV-0018,docs/canon/adopted_sources/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_ADOPTED_SOURCE.md,MASTER AUDIT EVENT AND EVIDENCE MODEL,CONTROLLING_FROZEN,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-10 requires this approved authority to establish testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention before any drafting begins.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,321aefaeee9f04ad927c01d96e4b05549713c118f9868b7fccf7a8e9b53d8ea2,RETAINED_CONFLICT_VISIBLE,RETAINED_NON_BLOCKING_CONFLICT_VISIBLE,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
CGP006-NR-0114,ES-CG-10,CGP005-NF-ES-CG-10-0006,CGP005-NF-ES-CG-10-0006,CGSRC-GOV-0140,docs/canon/companions/GLOBAL_GOVERNANCE_P2_REGISTER.json,Global Governance P2 Register.Json,SUPPORTING_FROZEN,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-10 needs this interpretive or provenance source to apply controlling authority within testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention.,testing;verification;assurance;positive_negative_tests;ci_interpretation;false_pass_prevention,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,ea23091ddb8d9f562e829961bfed7dac9776ff7345f667df33c18f9c8c8bad4c,NO_KNOWN_BLOCKING_CONFLICT,NO_UNRESOLVED_AMBIGUITY,TRACEABLE_TO_CGP005_SOURCE_FREEZE,CLASSIFIED_NORMATIVE_FROZEN_SOURCE,This row reconciles the approved CGP-005 guide-specific normative source freeze and does not create adoption or activation.
