requirement_id,requirement_statement,source_pia_id,source_document,source_document_sha256,source_location,founder_decision_ids,external_source_ids,external_source_resolution,external_source_hashes_known,actor,action,resource,workflow_ids,entity_or_field_ids,state_ids,permission_ids,interface_or_ui_ids,acceptance_criteria_ids,test_ids,evidence_ids,work_package_ids,dependency_ids,risk_ids,finding_ids,deviation_ids,release_classification,gate,mapping_method,mapping_status
OPC-REQ-064,"Offline composition SHALL create a draft or pending send only; reconnect SHALL require authentication, fresh authorization, relationship and community revalidation, and duplicate protection.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-064,OPC-FD-007;OPC-FD-022;OPC-FD-024,OPC-SRC-015;OPC-SRC-020,OPC-SRC-015:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_PREREQUISITES,OWNER_COMMUNITY,OPC-WF-018,"OPC-ENT-003,004,014 to OPC-ENT-019",OPC-SM-001 to OPC-SM-010,OPC-PERM parity,PIA Section 20,OPC-AC-029 to OPC-AC-031,OPC-TEST-046 to OPC-TEST-049,"OPC-EVID-019,020","OPC-WP-011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,012",OPC-FIND-P1-006,NONE,Initial,Verification,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-065,"Revocation, blocking, facility disablement, safeguarding restrictions, and relationship termination SHALL win over offline queued peer or facility messages before send.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-065,OPC-FD-022;OPC-FD-024,OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016;OPC-SRC-020,OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,COMMUNICATION_RECORD,OPC-WF-018,"OPC-ENT-003,004,014 to OPC-ENT-019",OPC-SM-001 to OPC-SM-010,OPC-PERM parity,PIA Section 20,OPC-AC-029 to OPC-AC-031,OPC-TEST-046 to OPC-TEST-049,"OPC-EVID-019,020","OPC-WP-011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,012",OPC-FIND-P1-006,NONE,Initial,Verification,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-066,"Search, autocomplete, notifications, analytics, exports, APIs, background jobs, and support tools SHALL apply the same communication and community authorization rules as the primary interface.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-066,OPC-FD-003;OPC-FD-023;OPC-FD-024,OPC-SRC-008;OPC-SRC-016;OPC-SRC-020,OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,APPLY_GOVERNED_CONTROL,OWNER_COMMUNITY,OPC-WF-018,"OPC-ENT-003,004,014 to OPC-ENT-019",OPC-SM-001 to OPC-SM-010,OPC-PERM parity,PIA Section 20,OPC-AC-029 to OPC-AC-031,OPC-TEST-046 to OPC-TEST-049,"OPC-EVID-019,020","OPC-WP-011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-006,012",OPC-FIND-P1-006,NONE,Initial,Verification,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-067,"Operational telemetry SHALL measure routing, failures, retries, latency, acknowledgment, moderation queues, revocation propagation, and support actions without logging prohibited content or secrets.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-067,OPC-FD-011;OPC-FD-023;OPC-FD-024,OPC-SRC-016;OPC-SRC-019;OPC-SRC-020,OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-019:ARCHITECTURE_PACKAGE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,SUPPORT_SESSION,"OPC-WF-011,012,016",OPC-ENT-021,OPC-SM-001 to OPC-SM-010,OPC-PERM-001 to OPC-PERM-018,PIA Sections 23 to 38,OPC-AC-032 to OPC-AC-040,OPC-TEST-050 to OPC-TEST-055,"OPC-EVID-021 to OPC-EVID-025,032","OPC-WP-001,010,011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-003,007,010 to OPC-RISK-012",OPC-FIND-P1-006,NONE,Operational prerequisite,All lifecycle gates,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-068,"The capability SHALL provide administrative tools for delivery diagnostics, moderation, restrictions, corrections, exports, evidence holds, feature disablement, and incident response before enrollment.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-068,OPC-FD-012;OPC-FD-015;OPC-FD-016;OPC-FD-023;OPC-FD-024,OPC-SRC-016;OPC-SRC-020,OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_PORTAL_AND_COMMUNICATIONS_CAPABILITY,"OPC-WF-011,012,016",OPC-ENT-021,OPC-SM-001 to OPC-SM-010,OPC-PERM-001 to OPC-PERM-018,PIA Sections 23 to 38,OPC-AC-032 to OPC-AC-040,OPC-TEST-050 to OPC-TEST-055,"OPC-EVID-021 to OPC-EVID-025,032","OPC-WP-001,010,011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-003,007,010 to OPC-RISK-012",OPC-FIND-P1-006,NONE,Operational prerequisite,All lifecycle gates,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-069,"Every material action SHALL create an attributable audit event with actor, principal, facility, horse or conversation context, action, reason, outcome, time, source version, and correlation reference as applicable.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-069,OPC-FD-004;OPC-FD-011;OPC-FD-015;OPC-FD-023;OPC-FD-024,OPC-SRC-016,OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,AUDIT_EVENT,"OPC-WF-011,012,016",OPC-ENT-021,OPC-SM-001 to OPC-SM-010,OPC-PERM-001 to OPC-PERM-018,PIA Sections 23 to 38,OPC-AC-032 to OPC-AC-040,OPC-TEST-050 to OPC-TEST-055,"OPC-EVID-021 to OPC-EVID-025,032","OPC-WP-001,010,011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-003,007,010 to OPC-RISK-012",OPC-FIND-P1-006,NONE,Initial,All lifecycle gates,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-070,"Migration or seed data SHALL NOT infer ownership, guardianship, community eligibility, delivery success, acknowledgment, consent, or notice effectiveness from ambiguous legacy fields.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-070,OPC-FD-001;OPC-FD-011;OPC-FD-024,OPC-SRC-006;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-015;OPC-SRC-016;OPC-SRC-020,OPC-SRC-006:CONTRACT_FREEZE_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-015:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,"OPC-WF-011,012,016",OPC-ENT-021,OPC-SM-001 to OPC-SM-010,OPC-PERM-001 to OPC-PERM-018,PIA Sections 23 to 38,OPC-AC-032 to OPC-AC-040,OPC-TEST-050 to OPC-TEST-055,"OPC-EVID-021 to OPC-EVID-025,032","OPC-WP-001,010,011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-003,007,010 to OPC-RISK-012",OPC-FIND-P1-006,NONE,Migration gate,All lifecycle gates,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-071,"Deployment SHALL use environment separation, least-privilege secrets, feature flags, staged cohorts, monitoring, stop conditions, rollback, and post-release reconciliation.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-071,OPC-FD-007;OPC-FD-012;OPC-FD-023;OPC-FD-024,OPC-SRC-019;OPC-SRC-020,OPC-SRC-019:ARCHITECTURE_PACKAGE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,DEPLOYMENT_OPERATOR,ENFORCE_NORMATIVE_REQUIREMENT,DEPLOYMENT_BASELINE,"OPC-WF-011,012,016",OPC-ENT-021,OPC-SM-001 to OPC-SM-010,OPC-PERM-001 to OPC-PERM-018,PIA Sections 23 to 38,OPC-AC-032 to OPC-AC-040,OPC-TEST-050 to OPC-TEST-055,"OPC-EVID-021 to OPC-EVID-025,032","OPC-WP-001,010,011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-003,007,010 to OPC-RISK-012",OPC-FIND-P1-006,NONE,Release gate,All lifecycle gates,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-072,"No implementation, production, provider activation, community activation, or first-user enrollment may be claimed until the applicable PIA gates, evidence, review, and explicit Founder authority are satisfied.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-072,OPC-FD-001;OPC-FD-002;OPC-FD-003;OPC-FD-004;OPC-FD-005;OPC-FD-006;OPC-FD-007;OPC-FD-008;OPC-FD-009;OPC-FD-010;OPC-FD-011;OPC-FD-012;OPC-FD-013;OPC-FD-014;OPC-FD-015;OPC-FD-016;OPC-FD-017;OPC-FD-018;OPC-FD-019;OPC-FD-020;OPC-FD-021;OPC-FD-022;OPC-FD-023;OPC-FD-024,OPC-SRC-001;OPC-SRC-002;OPC-SRC-003;OPC-SRC-004;OPC-SRC-020;OPC-SRC-021,OPC-SRC-001:REGISTERED_IMMUTABLE;OPC-SRC-002:EXACT_HASH_REGISTERED;OPC-SRC-003:EXACT_HASH_REGISTERED;OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING;OPC-SRC-021:AS_BUILT_BASELINE_PENDING,c751a73331d89eb4dd5d5ff3b059c81bb1d99284102c6f39a008aeb84620bbbc;bd5d466494bf24d5ec6942b8f8c7b9248881d4d731a5861b020cef8a7d6ffcd8,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_COMMUNITY,"OPC-WF-011,012,016",OPC-ENT-021,OPC-SM-001 to OPC-SM-010,OPC-PERM-001 to OPC-PERM-018,PIA Sections 23 to 38,OPC-AC-032 to OPC-AC-040,OPC-TEST-050 to OPC-TEST-055,"OPC-EVID-021 to OPC-EVID-025,032","OPC-WP-001,010,011,012",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-003,007,010 to OPC-RISK-012",OPC-FIND-P1-006,NONE,All gates,All lifecycle gates,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-073,"Community activation SHALL require a current facility enablement decision, published rules, assigned qualified moderators, escalation coverage, trained support, tested block and report flows, and rehearsed facility and platform kill switches.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-073,OPC-FD-024,OPC-SRC-004;OPC-SRC-009;OPC-SRC-016;OPC-SRC-020,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_PREREQUISITES,OWNER_COMMUNITY,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Separate activation gate,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-074,"Owner community participation SHALL be voluntary, separately explained, reversible, and SHALL NOT be a condition for boarding, training, lessons, billing, emergency, or core portal access.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-074,OPC-FD-024,OPC-SRC-004;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,OWNER_PARTICIPANT,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial community control,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-075,"Community discovery SHALL return only eligible participating owners through bounded non-enumerable queries and SHALL NOT expose a downloadable roster, private contact data, precise location, billing data, medical data, or horse association by default.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-075,OPC-FD-024,OPC-SRC-004;OPC-SRC-007;OPC-SRC-008;OPC-SRC-009;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-007:CONTRACT_FREEZE_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-009:CROSS_PIA_CONTRACT_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial community control,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-076,"An owner opt-out or block SHALL prevent new peer discovery and contact for that user, and a facility SHALL NOT override the user control for owner-to-owner communication. Mandatory facility notices remain a separate facility-to-owner channel.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-076,OPC-FD-008;OPC-FD-024,OPC-SRC-004;OPC-SRC-015;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-015:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,COMMUNICATION_RECORD,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial community control,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-077,"Owner-to-owner community messaging SHALL be presented as non-emergency and not continuously monitored; the interface SHALL provide direct routes for urgent horse welfare, safeguarding, facility, veterinary, or emergency concerns.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-077,OPC-FD-012;OPC-FD-021;OPC-FD-024,OPC-SRC-004;OPC-SRC-015;OPC-SRC-016;OPC-SRC-020,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-015:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,EQUINESYNC_SYSTEM,ENFORCE_NORMATIVE_REQUIREMENT,OWNER_COMMUNITY,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial community control,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-078,"Facility moderators and platform support SHALL NOT browse private peer content by default. Content access SHALL require a report, safety case, legal obligation, or appeal; least privilege; reason code; conflict check; time limit; visible case state where safe; and complete audit.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-078,OPC-FD-023;OPC-FD-024,OPC-SRC-004;OPC-SRC-008;OPC-SRC-016;OPC-SRC-020,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-008:SOURCE_FREEZE_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING;OPC-SRC-020:OPERATIONS_PACKAGE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,AUTHORIZED_MODERATOR_OR_PLATFORM_SUPPORT,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,SUPPORT_SESSION,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Operational prerequisite,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
OPC-REQ-079,"Community reports SHALL protect reporter information as required, prohibit retaliation, separate allegation from finding, support temporary protective controls, and provide review or appeal where appropriate.",ES-PIA-OWNER-PORTAL-COMMUNICATIONS-V0.2.0,EquineSync_Item_10_Owner_Portal_Communications_PIA_V0_2_Strengthened_Draft.md,c68746f3eb2e1463fca17f81bebce416d420a2f2da7d8b6ba24d9987aff9c09a,Section 10 / OPC-REQ-079,OPC-FD-024,OPC-SRC-004;OPC-SRC-016,OPC-SRC-004:ARTIFACT_ACCESSION_PENDING;OPC-SRC-016:SOURCE_FREEZE_PENDING,NONE_REGISTERED_FOR_REFERENCED_SET,COMMUNITY_REPORTING_AND_MODERATION_SYSTEM,DENY_OR_PREVENT_PROHIBITED_BEHAVIOR,OWNER_COMMUNITY,"OPC-WF-019,020","OPC-ENT-023,024","OPC-SM-009,010",OPC-PERM-009 to OPC-PERM-014,"OPC-UI-007 to OPC-UI-012,016",OPC-AC-041 to OPC-AC-048,OPC-TEST-056 to OPC-TEST-065,OPC-EVID-026 to OPC-EVID-031,"OPC-WP-009,010,012,013",OPC-DEP-001 to OPC-DEP-010,"OPC-RISK-004,005,013 to OPC-RISK-016",OPC-FIND-P1-006,NONE,Initial community control,Separate community activation,ROW_EXPANSION_FROM_V0_2_SECTIONS_10_28_29_30_33_36_37_40_WITH_PACKAGE_LOCAL_DEPENDENCY_IDS,COMPLETE_DOCUMENTARY_ROW_PENDING_FOUNDER_CLOSURE_DISPOSITION
