queue_name,feature_id,feature_name,primary_domain,risk,priority,affected_personas,governance_status,implementation_status,dependency_blockers,proposed_owner,recommended_next_action,rationale
ADR_QUEUE,ES-FEAT-MOBILE-003,local storage,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-003,local storage,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-003,local storage,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-003,local storage,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-003 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-004,offline task work,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-004 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-004,offline task work,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-004 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-004,offline task work,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-004 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-004,offline task work,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-004 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-005,offline care work,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-005,offline care work,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-005,offline care work,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-005,offline care work,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001;ES-FEAT-CARE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-005 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-006,queued writes,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-006,queued writes,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-006,queued writes,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-006,queued writes,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-006 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-007,stale permissions,"Mobile, offline, and synchronization",CRITICAL:16,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-007,stale permissions,"Mobile, offline, and synchronization",CRITICAL:16,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-007,stale permissions,"Mobile, offline, and synchronization",CRITICAL:16,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-007,stale permissions,"Mobile, offline, and synchronization",CRITICAL:16,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-007 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-008,stale guardian authority,"Mobile, offline, and synchronization",CRITICAL:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-008,stale guardian authority,"Mobile, offline, and synchronization",CRITICAL:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-008,stale guardian authority,"Mobile, offline, and synchronization",CRITICAL:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-008,stale guardian authority,"Mobile, offline, and synchronization",CRITICAL:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-FINANCIAL-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-008 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-009,conflict detection,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-009,conflict detection,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-009,conflict detection,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-009,conflict detection,"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-009 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-010,conflict resolution,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-010,conflict resolution,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-010,conflict resolution,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-010,conflict resolution,"Mobile, offline, and synchronization",HIGH:3,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-010 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-011,lost devices,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-011,lost devices,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-011,lost devices,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-011,lost devices,"Mobile, offline, and synchronization",HIGH:12,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-011 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-012,sync visibility,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-012,sync visibility,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-012,sync visibility,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
RUNTIME_VERIFICATION_QUEUE,ES-FEAT-MOBILE-012,sync visibility,"Mobile, offline, and synchronization",HIGH:9,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001;ES-FEAT-HORSE-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-012 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
ADR_QUEUE,ES-FEAT-MOBILE-013,recovery (Mobile),"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
FOUNDER_DECISION_QUEUE,ES-FEAT-MOBILE-013,recovery (Mobile),"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
IMPLEMENTATION_VERIFICATION_QUEUE,ES-FEAT-MOBILE-013,recovery (Mobile),"Mobile, offline, and synchronization",HIGH:6,P1,Barn Manager;Trainer;Staff;Owner;Guardian;Rider;Service Provider,ADR_GAP,PARTIAL_IMPLEMENTATION,ES-FEAT-PLATFORM-001;ES-FEAT-MOBILE-001;ES-FEAT-IDENTITY-001;ES-FEAT-RELATIONSHIP-001;ES-FEAT-COMMUNICATIONS-001;ES-FEAT-TASKS-001,ARCHITECTURE,DRAFT_ADR,Derived from revised structured row ES-FEAT-MOBILE-013 after independent-review adjudication; evidence tier=KEYWORD_MATCH_ONLY.
