gap_id,feature_id,feature_name,product_domain,has_non_pia_governance_gap,primary_non_pia_gap_type,code_guide_gap,adr_gap,operating_standard_gap,runbook_gap,implementation_verification_gap,source_authority_gap,dependency_gap,conflict_gap,release_planning_gap,gap_severity,risk_severity,risk_score,governance_readiness_score,required_artifact_or_action,recommended_owner,recommended_next_action,founder_decision_required,closure_criteria,source_ids
GAP-ES-FEAT-IDENTITY-001,ES-FEAT-IDENTITY-001,person identity,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,NO,YES,YES,P3,HIGH,6,94,NO_NEW_ARTIFACT,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-007,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-OPERATIONS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-GUARDIANDASHBOARD;SRC-FRONTEND-PAGE-OWNERDASHBOARD;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-RIDERDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-002,ES-FEAT-IDENTITY-002,accounts,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,NO,YES,YES,P3,HIGH,6,94,NO_NEW_ARTIFACT,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-007,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-003,ES-FEAT-IDENTITY-003,authentication,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,NO,YES,YES,P3,HIGH,6,94,NO_NEW_ARTIFACT,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-007,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-004,ES-FEAT-IDENTITY-004,passkeys and MFA,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,9,86,IMPLEMENTATION_VERIFICATION,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-008,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-005,ES-FEAT-IDENTITY-005,sessions,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-006,ES-FEAT-IDENTITY-006,recovery,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-007,ES-FEAT-IDENTITY-007,invitations,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-008,ES-FEAT-IDENTITY-008,enrollment,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-GUARDIAN-INTAKE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-BACKEND-TEST-TEST-RF5-WEB-ENROLLMENT-ACCOUNT-HEALTH;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-ENROLLMENT;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-009,ES-FEAT-IDENTITY-009,tenant membership,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-3A-ACCOUNT-MEMBERSHIPS;SRC-BACKEND-TEST-TEST-MEMBERSHIP-LEGACY-STRIPE-WEBHOOK-SECURITY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SETTINGS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-010,ES-FEAT-IDENTITY-010,facility membership,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-ROUTE-TRAINER-OPERATING-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-3A-ACCOUNT-MEMBERSHIPS;SRC-BACKEND-TEST-TEST-MEMBERSHIP-LEGACY-STRIPE-WEBHOOK-SECURITY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-FACILITYDASHBOARD;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-FRONTEND-PAGE-SERVICEPROVIDERDASHBOARD;SRC-FRONTEND-PAGE-SETTINGS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-011,ES-FEAT-IDENTITY-011,roles and capabilities,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,NO,YES,YES,P3,HIGH,6,94,NO_NEW_ARTIFACT,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-007,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-ROUTE-SUBSCRIPTION-EMAILS;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-ARENASCHEDULE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-012,ES-FEAT-IDENTITY-012,delegation,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-013,ES-FEAT-IDENTITY-013,support access,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-HORSES;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-FORBIDDEN;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-IDENTITY-014,ES-FEAT-IDENTITY-014,service accounts,Identity and access,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN-BILLING;SRC-BACKEND-ROUTE-BARN-OWNER-INTAKE;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-ROUTE-SERVICE-PROVIDER-CENTER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-AUDIT-SERVICE;SRC-BACKEND-TEST-TEST-RF10-SERVICE-PROVIDER-CARE-PARTNER;SRC-BACKEND-TEST-TEST-RF2-IDENTITY-ACCESS-MIGRATION;SRC-CANON-DATA-PROTECTION-CANON-V1.0;SRC-CANON-IDENTITY-CANON-V2.0;SRC-CANON-PERMISSION-CANON-V1.1;SRC-CANON-PRIVACY-CANON-V2.0;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADMINBILLINGDASHBOARD;SRC-FRONTEND-PAGE-ADMINREVIEWQUEUE;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-SERVICEPROVIDERDASHBOARD;SRC-FRONTEND-PAGE-SIGNUP;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-01-DISPOSITION;SRC-PIA-ITEM-03-CUSTODY;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
