id,namespace,artifact_type,owning_document,current_state
SRC-3118,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3119,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3120,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3121,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3122,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3123,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3124,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3125,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3126,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3127,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3128,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3129,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3130,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3131,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3132,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3133,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3134,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3135,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3136,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3137,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3138,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3139,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3140,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3141,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3142,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3143,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3144,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3145,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3146,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3147,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3148,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3149,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3150,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3151,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3152,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3153,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3154,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3155,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3156,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3157,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3158,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3159,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3160,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3161,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3162,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3163,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3164,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3165,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3166,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3167,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3168,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3169,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3170,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3171,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3172,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3173,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3174,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3175,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3176,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3177,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3178,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3179,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3180,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3181,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3182,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3183,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3184,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3185,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3186,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3187,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3188,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3189,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3190,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3191,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3192,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3193,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3194,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3195,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3196,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3197,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3198,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3199,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3200,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3201,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3202,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3203,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3204,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3205,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3206,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3207,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3208,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3209,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3210,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3211,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3212,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3213,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3214,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3215,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3216,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3217,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3218,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3219,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3220,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3221,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3222,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3223,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3224,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3225,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3226,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3227,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3228,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3229,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3230,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3231,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3232,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3233,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3234,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3235,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3236,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3237,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3238,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3239,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3240,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3241,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3242,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3243,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3244,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3245,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3246,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3247,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3248,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3249,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3250,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3251,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3252,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3253,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3254,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3255,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3256,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3257,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3258,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3259,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3260,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3261,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3262,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3263,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3264,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3265,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3266,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3267,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3268,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3269,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3270,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3271,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3272,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3273,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3274,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3275,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3276,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3277,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3278,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3279,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3280,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3281,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3282,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3283,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3284,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3285,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3286,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3287,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3288,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3289,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3290,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3291,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3292,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3293,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3294,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3295,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3296,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3297,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3298,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3299,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3300,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3301,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3302,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3303,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3304,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3305,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3306,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3307,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3308,SRC,IMPLEMENTATION_GOVERNANCE_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3309,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3310,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3311,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3312,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3313,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3314,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3315,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3316,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3317,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3318,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3319,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3320,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3321,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3322,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3323,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3324,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3325,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3326,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3327,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
