freeze_record_id,source_id,guide_id,title,filename,repository_path,source_class,authority_status,inclusion_category,version,effective_date,approval_authority,approval_record_path,repository_commit,git_object_sha,git_object_type,sha256_checksum,checksum_verification_result,package_checksum,package_manifest_path,repository_integration_receipt,custody_status,predecessor,successor,supersession_status,conflict_status,reason_for_inclusion,authority_rationale,retained_limitations
CGP005-SF-ES-CG-01-1986,CGSRC-REPO-0510,ES-CG-01,AND DEFINITIONS INDEX**,EQUINESYNC_CONSTITUTIONAL_VOCABULARY_AND_DEFINITIONS_INDEX_V1_1.md,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CONSTITUTIONAL_VOCABULARY_AND_DEFINITIONS_INDEX_V1_1.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.2,,,,ff2748796bf858f49a3f85bad0578850e1deb846,22d17ce5128be5d56a166793d6b998a142fdf056,BLOB,ee88f5e8ba3602ffecd3f15f5acc2d8881e58809645dac6d7038c3b1a4d0d0d0,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1987,CGSRC-REPO-0511,ES-CG-01,VERSION 1.2 • FOUNDER-ACCEPTED GOVERNANCE REVIEW ARTIFACT • NOT ADOPTED,EQUINESYNC_GOVERNANCE_COMPANION_ARTIFACTS_REVIEW_MEMORANDUM_V1_2.md,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_GOVERNANCE_COMPANION_ARTIFACTS_REVIEW_MEMORANDUM_V1_2.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.2,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,35a14273df57e55ae871fe9b0fa161bc3ab283ee,BLOB,44ff735f26bde07511e1c4c011a66b5c271dd0e9a4abdd8d62ef93f0d31ac523,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1988,CGSRC-REPO-0512,ES-CG-01,EQUINESYNC SECURITY FOUNDATIONAL MODELS V1.0 FOUNDER VERSION EXCEPTION DIRECTIVE,EQUINESYNC_SECURITY_FOUNDATIONAL_MODELS_V1_0_FOUNDER_VERSION_EXCEPTION_DIRECTIVE_V1_0.md,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_SECURITY_FOUNDATIONAL_MODELS_V1_0_FOUNDER_VERSION_EXCEPTION_DIRECTIVE_V1_0.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,0faa9c451cdcb9ff3d3728d71ce421e39b710878,BLOB,9bd05475d6b6f024199239a5e2fb4c4b865b501a707c5fc6ec7a9954ba28a66e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1989,CGSRC-REPO-0513,ES-CG-01,"MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL V2.1",MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V2_1.md,docs/canon/reviews/stage0_companion_reconciliation_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V2_1.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,2.1,,,,ff2748796bf858f49a3f85bad0578850e1deb846,c26e401c278e23d527320937f37695ba1a9a1961,BLOB,443ee842c3ba675980353784763dfe76c6c8231532cac24dc8badca315706402,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1990,CGSRC-REPO-0514,ES-CG-01,Equine Sync Build Packet README,00_Build_Packet_README.md,docs/equine_sync_build_packet/00_Build_Packet_README.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,3468ae72dec63f28a7b0ec2fa9dee3f3489a5df0,BLOB,e6e1a4f78f4ab95708f2e01c0aa6f9b8a6aade0fafbb9afb79289c30a654736e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1991,CGSRC-REPO-0515,ES-CG-01,Equine Sync Product Requirements Document,01_Product_Requirements_Document.md,docs/equine_sync_build_packet/01_Product_Requirements_Document.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,0d22b80068df9880bce84735c73b6f0694df5e71,BLOB,207bc05597d081faa80c2ddac49a3688fb183fb29c0947bfbba11bcc414cc378,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1992,CGSRC-REPO-0516,ES-CG-01,Equine Sync User Flows and Acceptance Criteria,03_User_Flows_and_Acceptance_Criteria.md,docs/equine_sync_build_packet/03_User_Flows_and_Acceptance_Criteria.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,0192df4ccd107b759ba327fcb372eb55af831d79,BLOB,489417c0df098bb4a0f68b4a47179c044b5a021bcf2f0a5f19e9f65180c266c8,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1993,CGSRC-REPO-0517,ES-CG-01,"Equine Sync Compliance, Payments, and Legal Docs Notes",07_Compliance_Payments_and_Legal_Docs_Notes.md,docs/equine_sync_build_packet/07_Compliance_Payments_and_Legal_Docs_Notes.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,3280501e276fc477f8c9a2ed090b6eb3295781d7,BLOB,782acb86105fca17447a52853518871fe8f792829ccf27152e39809457fb3120,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1994,CGSRC-REPO-0518,ES-CG-01,Equine Sync Decision Log and Open Questions,09_Decision_Log_and_Open_Questions.md,docs/equine_sync_build_packet/09_Decision_Log_and_Open_Questions.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,5d922a6cbdc17cea15ff3803dffad2d074aae62e,BLOB,c36dd52ab05352f473c49e9cdc8a210b8a6ed7ef2018286b037edb4c2a5620cf,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1995,CGSRC-REPO-0519,ES-CG-01,Global Governance V1.0 Historical Manifest Classification,GLOBAL_GOVERNANCE_V1_0_HISTORICAL_MANIFEST_CLASSIFICATION.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_HISTORICAL_MANIFEST_CLASSIFICATION.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,058f3d205c783dedce37ec623ca58e4529d9359b,BLOB,db6cfdacd31a6f57b082f7393568f80173e8004d8339579ea7bac7301b691815,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1996,CGSRC-REPO-0520,ES-CG-01,EquineSync Global Governance V1.0 Lock Record,GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_LOCK_RECORD.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,173b4867f36c10c6067d2bda25bca011526d6dd3,BLOB,16c9b4c4f16f078c036c0768da38ae0d70cc643b10f9b5d76a50205a426ba551,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1997,CGSRC-REPO-0521,ES-CG-01,Global Governance V1.0 Post-Lock Change Control,GLOBAL_GOVERNANCE_V1_0_POST_LOCK_CHANGE_CONTROL.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_POST_LOCK_CHANGE_CONTROL.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,3315448bd502c3b03b0cf290290ad383d6142118,BLOB,b8c6e329240530ea711af2b594bb8f9f02fbd2e911a364f13d5410b3902777ac,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1998,CGSRC-REPO-0522,ES-CG-01,EquineSync Global Governance V1.0 Baseline Scope,GLOBAL_GOVERNANCE_V1_0_SCOPE.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_SCOPE.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,3c0d98ddae021909d9c0699d74af24a1e72f54a9,BLOB,6f46803d8074ba530a042f34f4c1f9f4dc31bd61dc83bbec811e758605182b52,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-1999,CGSRC-REPO-0523,ES-CG-01,Global Governance V1.0 Validation Report,GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.md,docs/governance_v1_0/GLOBAL_GOVERNANCE_V1_0_VALIDATION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,7ee9823b333e8337773c818d9e432c2762f2eebf,BLOB,061d41bb71faa45b214af0cd8f746ddd5cd7771aff2188df75b3406f8e13a5dc,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2000,CGSRC-REPO-0524,ES-CG-01,Master EquineSync Deferred Scope Register,MASTER_EQUINESYNC_DEFERRED_SCOPE_REGISTER.md,docs/implementation/MASTER_EQUINESYNC_DEFERRED_SCOPE_REGISTER.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,9f5b367828c4ad2140f252e9060f4052cdf8cf0b,BLOB,1da86fbdfb9593ce7bfdd62c6d1f9d96c005dfad0773b97f76df1aa59d296b23,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2001,CGSRC-REPO-0525,ES-CG-01,Master EquineSync Implementation Atlas Canon Traceability,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_CANON_TRACEABILITY.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_CANON_TRACEABILITY.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,20bf5908afa181bccb5f4fba10240e0450915f10,BLOB,65779f8339e975d7b8e982ea63933ef09cb81add30420b0cf91fcdb54c4d13ef,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2002,CGSRC-REPO-0526,ES-CG-01,Master EquineSync Implementation Atlas Founder Decision Log,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DECISION_LOG.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DECISION_LOG.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,dccc44a9bead48568a541c5d55a75e8b12dacc9a,BLOB,8bef8fe4bf6aaffe1240ffc65a23b45a4fbb6cbe7ceb05843c92645af27ad1a9,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2003,CGSRC-REPO-0527,ES-CG-01,Master EquineSync Implementation Atlas Deliverable Manifest,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DELIVERABLE_MANIFEST.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DELIVERABLE_MANIFEST.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,faef215116b0c30c04188431371dab4a000fcfa3,BLOB,671e7d1d8dabcdc31b26a97b297d2b361b499186332e18d1b32c6705364886d1,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2004,CGSRC-REPO-0528,ES-CG-01,Master EquineSync Implementation Atlas Dependency Map,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DEPENDENCY_MAP.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_DEPENDENCY_MAP.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,b3fcf8a9762e46adc8cd1a24e2388d51d05da41c,BLOB,e09af6b556f355cfa8566c7a4a0afc91d26147634e53becfe1cdcd3cdd3915b9,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2005,CGSRC-REPO-0529,ES-CG-01,Master EquineSync Implementation Atlas V1.0 Founder Decision Packet,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_DECISION_PACKET.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,951c23ff8bb7bc12b9d1d977fe265e0e2f5e73ce,BLOB,86011e0f3bf956fd995f53354443e1519caae5720f7e290a40ec3b0e9ff4a4ea,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2006,CGSRC-REPO-0530,ES-CG-01,Master EquineSync Implementation Atlas Founder Review Manifest,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_REVIEW_MANIFEST.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_FOUNDER_REVIEW_MANIFEST.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,Founder,,ff2748796bf858f49a3f85bad0578850e1deb846,efe19a7f55f1e0daedd1ffcc921d3d8aa46abf59,BLOB,c6fe8f4a23b0d3397f08a700433a37b49bfd8ecb36b7f668eb5ba994ee6dacae,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2007,CGSRC-REPO-0531,ES-CG-01,Master EquineSync Implementation Atlas Open Decisions,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_OPEN_DECISIONS.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_OPEN_DECISIONS.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,,,,,ff2748796bf858f49a3f85bad0578850e1deb846,2f0fbd66ade9f3c1185d30bdaf29347c3171360e,BLOB,f9670e400ede8a0dba481d84a951b5ee157389dffeafdfacf6dadf60100044dc,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2008,CGSRC-REPO-0532,ES-CG-01,Master EquineSync Implementation Atlas V1.0 Review Report,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_REVIEW_REPORT.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_REVIEW_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,3382cc52f365fb2c4e3ad09a7e5f6f025c9b199a,BLOB,c9727937ffc7a1f56f25138543f897f24349d2df971a1a62b018f4c81f6ccb16,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2009,CGSRC-REPO-0533,ES-CG-01,MASTER EQUINESYNC IMPLEMENTATION ATLAS V1.0,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,9d45da83cdc11c1cfe47624657c85417e8e1bba1,BLOB,bfa77b5e03fd9a75c8865b723794ee2da687754f030e72022f1476b9af6021d8,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2010,CGSRC-REPO-0534,ES-CG-01,Master EquineSync Implementation Atlas V1.0 Adoption Decision,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_DECISION.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_DECISION.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,ec5b5f703c0f76901bfff74ec031511fee943eb6,BLOB,3ea200c52d2149c2b0eead26ffd88785b2b86947fd7483ea6bbe139f05a665ce,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
CGP005-SF-ES-CG-01-2011,CGSRC-REPO-0535,ES-CG-01,Implementation Atlas V1.0 Adoption Manifest,MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_MANIFEST.md,docs/implementation/MASTER_EQUINESYNC_IMPLEMENTATION_ATLAS_V1_0_ADOPTION_MANIFEST.md,REPOSITORY_EVIDENCE,SUPPORTING,IMPLEMENTATION_EVIDENCE_FROZEN,1.0,,,,ff2748796bf858f49a3f85bad0578850e1deb846,6e12458621b46e19b26598235b7646201906c059,BLOB,81881eabe30c16cd40214145ca7deb16b15301a4364384c9799fbd6d96217260,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,"Frozen as implementation evidence only; code, tests, CI, and runtime behavior do not create documentary authority.",Repository behavior is evidence only under CGP-003 and CGP-004 Founder dispositions.,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved."
