exclusion_id,guide_id,source_id,title,repository_path,authority_status,source_class,inclusion_category,exclusion_reason,required_later_action,blocks_drafting,blocks_adoption_or_activation
CGP005-EXCL-0177,ES-CG-13,CGSRC-PROP-0025,MASTER AUDIT EVENT AND EVIDENCE MODEL,docs/canon/intake/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_CANDIDATE_SOURCE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0178,ES-CG-13,CGSRC-PROP-0026,"MASTER COMMUNICATION, NOTIFICATION, AND NOTICE MODEL",docs/canon/intake/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_CANDIDATE_SOURCE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0179,ES-CG-13,CGSRC-PROP-0027,MASTER PRODUCT VISION,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/source_event/MASTER_PRODUCT_VISION_V2_1_SUCCESSOR_CANDIDATE_ORIGINAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0180,ES-CG-13,CGSRC-PROP-0028,Equine Health Adoption Candidate Readiness Report,docs/canon/reviews/equine_health_founder_decision_reconciliation_v1_1/EQUINE_HEALTH_ADOPTION_CANDIDATE_READINESS_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0181,ES-CG-13,CGSRC-PROP-0029,MASTER ANALYTICS FRAMEWORK,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0182,ES-CG-13,CGSRC-PROP-0030,MASTER BARN LIFECYCLE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0183,ES-CG-13,CGSRC-PROP-0031,MASTER BUSINESS LIFECYCLE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0184,ES-CG-13,CGSRC-PROP-0032,MASTER ECOSYSTEM MODEL,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ECOSYSTEM_MODEL_V2_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0185,ES-CG-13,CGSRC-PROP-0033,MASTER FACILITY DOMAIN MODEL,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_FACILITY_DOMAIN_MODEL_V2_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0186,ES-CG-13,CGSRC-PROP-0034,MASTER HORSE LIFECYCLE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_HORSE_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0187,ES-CG-13,CGSRC-PROP-0035,"Identity, Account, and Actor V2.0 Canon Index Proposal",docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0188,ES-CG-13,CGSRC-PROP-0036,"Identity, Account, and Actor V2.0 Proposed Adoption Report",docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0189,ES-CG-13,CGSRC-PROP-0037,"Identity, Account, and Actor V2.0 Adoption Dependency Registry Proposal",docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DEPENDENCY_REGISTRY_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0190,ES-CG-13,CGSRC-PROP-0038,"Agreement, Consent, and Authorization V2.0 Canon Index Proposal",docs/canon/reviews/foundational_gap_closure/B_AGREEMENT_CONSENT/B_AGREEMENT_CONSENT_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0191,ES-CG-13,CGSRC-PROP-0039,"Agreement, Consent, and Authorization V2.0 Proposed Adoption Report",docs/canon/reviews/foundational_gap_closure/B_AGREEMENT_CONSENT/B_AGREEMENT_CONSENT_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0192,ES-CG-13,CGSRC-PROP-0040,Audit Event and Evidence V2.0 Canon Index Proposal,docs/canon/reviews/foundational_gap_closure/C_AUDIT_EVIDENCE/C_AUDIT_EVIDENCE_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0193,ES-CG-13,CGSRC-PROP-0041,Audit Event and Evidence V2.0 Proposed Adoption Report,docs/canon/reviews/foundational_gap_closure/C_AUDIT_EVIDENCE/C_AUDIT_EVIDENCE_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0194,ES-CG-13,CGSRC-PROP-0042,"Communication, Notification, and Notice V2.0 Canon Index Proposal",docs/canon/reviews/foundational_gap_closure/D_COMMUNICATION_NOTICE/D_COMMUNICATION_NOTICE_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0195,ES-CG-13,CGSRC-PROP-0043,"Communication, Notification, and Notice V2.0 Proposed Adoption Report",docs/canon/reviews/foundational_gap_closure/D_COMMUNICATION_NOTICE/D_COMMUNICATION_NOTICE_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0196,ES-CG-13,CGSRC-PROP-0044,"Platform Operations, Reliability, and Release V2.0 Canon Index Proposal",docs/canon/reviews/foundational_gap_closure/E_PLATFORM_RELIABILITY/E_PLATFORM_RELIABILITY_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0197,ES-CG-13,CGSRC-PROP-0045,"Platform Operations, Reliability, and Release V2.0 Proposed Adoption Report",docs/canon/reviews/foundational_gap_closure/E_PLATFORM_RELIABILITY/E_PLATFORM_RELIABILITY_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0198,ES-CG-13,CGSRC-PROP-0046,External Architecture and Adapter V2.0 Canon Index Proposal,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0199,ES-CG-13,CGSRC-PROP-0047,External Architecture and Adapter V2.0 Adoption Status Report,docs/canon/reviews/foundational_gap_closure/F_EXTERNAL_ADAPTERS/F_EXTERNAL_ADAPTERS_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0200,ES-CG-13,CGSRC-PROP-0048,Financial Truth and Responsibility V2.0 Canon Index Proposal,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0201,ES-CG-13,CGSRC-PROP-0049,Financial Truth and Responsibility V2.0 Proposed Adoption Report,docs/canon/reviews/foundational_gap_closure/G_FINANCIAL_TRUTH/G_FINANCIAL_TRUTH_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0202,ES-CG-13,CGSRC-PROP-0050,Global Companion Artifact Adoption Candidate Manifest.Json,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_CANDIDATE_MANIFEST.json,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0203,ES-CG-13,CGSRC-PROP-0051,Global Companion Artifact Adoption Candidate Manifest,docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g10_g11/GLOBAL_COMPANION_ARTIFACT_ADOPTION_CANDIDATE_MANIFEST.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0204,ES-CG-13,CGSRC-PROP-0052,AI V2.0 Controlling Source Candidate Determination,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_CONTROLLING_SOURCE_CANDIDATE_DETERMINATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0205,ES-CG-13,CGSRC-PROP-0053,AI V2.0 Source Candidate Comparison Report,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_COMPARISON_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0206,ES-CG-13,CGSRC-PROP-0054,Ai V2 0 Source Candidate Hash Matrix.Json,docs/canon/reviews/governance_v1_0_ai_reconciliation/resumption_exact_source/phase_r1/AI_V2_0_SOURCE_CANDIDATE_HASH_MATRIX.json,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0207,ES-CG-13,CGSRC-PROP-0055,"Master Media, Files, and Digital Asset Governance V1.2 Candidate Review",docs/canon/reviews/media_files_digital_assets_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_V1_2_CANDIDATE_REVIEW.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0208,ES-CG-13,CGSRC-PROP-0056,Next Phase Dependency Registry Proposal,docs/canon/reviews/next_phase_governance/NEXT_PHASE_DEPENDENCY_REGISTRY_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0209,ES-CG-13,CGSRC-PROP-0057,Next Phase Governance Progression Proposal,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_PROGRESSION_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0210,ES-CG-13,CGSRC-PROP-0058,Next Workstream Candidate Ranking,docs/canon/reviews/next_phase_governance/NEXT_WORKSTREAM_CANDIDATE_RANKING.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0211,ES-CG-13,CGSRC-PROP-0059,Safeguarding V1 2 Adoption Candidate Review Data.Json,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_ADOPTION_CANDIDATE_REVIEW_DATA.json,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0212,ES-CG-13,CGSRC-PROP-0060,Safeguarding V1.2 AI Reconciliation,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_AI_RECONCILIATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0213,ES-CG-13,CGSRC-PROP-0061,Safeguarding V1.2 Cross-Canon Reference Report,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_CROSS_CANON_REFERENCE_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0214,ES-CG-13,CGSRC-PROP-0062,Safeguarding V1.2 Decision-to-Section Traceability,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_DECISION_TO_SECTION_TRACEABILITY.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0215,ES-CG-13,CGSRC-PROP-0063,Safeguarding V1.2 Equine Health Reconciliation,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_EQUINE_HEALTH_RECONCILIATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0216,ES-CG-13,CGSRC-PROP-0064,Safeguarding V1.2 Requirement-to-Section Traceability,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_REQUIREMENT_TO_SECTION_TRACEABILITY.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0217,ES-CG-13,CGSRC-PROP-0065,Safeguarding V1.2 Section Disposition History,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_SECTION_DISPOSITION_HISTORY.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0218,ES-CG-13,CGSRC-PROP-0066,Safeguarding V1.2 Source and Version Manifest,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_SOURCE_AND_VERSION_MANIFEST.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0219,ES-CG-13,CGSRC-PROP-0067,Safeguarding V1.2 Validation Report,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/adoption_candidate_review/SAFEGUARDING_V1_2_VALIDATION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0220,ES-CG-13,CGSRC-PROP-0068,FOUNDER CONFIRMATION DIRECTIVE,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/founder_confirmation/EQUINESYNC_SAFEGUARDING_FOUNDER_CONFIRMATION_POLICY_RESOLUTION_AND_ADOPTION_CANDIDATE_AUTHORIZATION.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0221,ES-CG-13,CGSRC-PROP-0069,"date: ""July 15, 2026""",docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_CONSTITUTIONAL_TEST_CATALOG_V1_0_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0222,ES-CG-13,CGSRC-PROP-0070,"date: ""July 15, 2026""",docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_IMPLEMENTATION_READINESS_STANDARD_V1_0_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0223,ES-CG-10,CGSRC-BLOCK-0001,Canon review package: drafting_equine_health_welfare_medical_v1_0,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0,BLOCKED,BLOCKED_OR_CONDITIONAL,EXCLUDED_BLOCKED,Excluded from controlling/supporting freeze because the source is blocked or conditional.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0224,ES-CG-10,CGSRC-BLOCK-0002,Canon review package: drafting_minor_guardianship_safeguarding_v1_0,docs/canon/reviews/drafting_minor_guardianship_safeguarding_v1_0,BLOCKED,BLOCKED_OR_CONDITIONAL,EXCLUDED_BLOCKED,Excluded from controlling/supporting freeze because the source is blocked or conditional.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0225,ES-CG-10,CGSRC-BLOCK-0003,Canon review package: foundational_gap_closure,docs/canon/reviews/foundational_gap_closure,BLOCKED,BLOCKED_OR_CONDITIONAL,EXCLUDED_BLOCKED,Excluded from controlling/supporting freeze because the source is blocked or conditional.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0226,ES-CG-10,CGSRC-BLOCK-0004,Canon review package: stage0_c0_classification_correction,docs/canon/reviews/stage0_c0_classification_correction,BLOCKED,BLOCKED_OR_CONDITIONAL,EXCLUDED_BLOCKED,Excluded from controlling/supporting freeze because the source is blocked or conditional.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0227,ES-CG-10,CGSRC-PROP-0006,MASTER AUDIT EVENT AND EVIDENCE MODEL,docs/canon/candidates/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_FOUNDER_APPROVED.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0228,ES-CG-10,CGSRC-PROP-0009,"Master Equine Health, Welfare, Medical Record, and Clinical Support Model V1.1",docs/canon/candidates/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_1_RECONCILED_ADOPTION_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0229,ES-CG-10,CGSRC-PROP-0011,Master Financial Truth and Responsibility Model,docs/canon/candidates/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0230,ES-CG-10,CGSRC-PROP-0016,"title: ""MASTER MINOR, GUARDIANSHIP, SAFEGUARDING, AND PROTECTED PARTICIPANT MODEL V1.2""",docs/canon/candidates/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_2_RECONCILED_ADOPTION_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0231,ES-CG-10,CGSRC-PROP-0017,"MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL",docs/canon/candidates/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0232,ES-CG-10,CGSRC-PROP-0019,MASTER SECURITY INCIDENT RESPONSE AND DISCLOSURE MODEL,docs/canon/candidates/MASTER_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_MODEL_V1_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0233,ES-CG-10,CGSRC-PROP-0021,MASTER EXTERNAL ARCHITECTURE AND ADAPTER MODEL,docs/canon/history/MASTER_EXTERNAL_ARCHITECTURE_AND_ADAPTER_MODEL_V2_0_ADOPTION_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
CGP005-EXCL-0234,ES-CG-10,CGSRC-PROP-0022,Master Financial Truth and Responsibility Model,docs/canon/history/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_0_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,EXCLUDED_PROPOSED,Excluded from controlling/supporting freeze because the source is proposed and not adopted.,Resolve or adopt through a later authorized guide-specific prompt before use as controlling authority.,NO,YES
