source_id,title,filename,repository_path,source_class,authority_status,version,effective_date,approval_authority,approval_record_path,checksum,checksum_verification_status,exact_approved_bytes_accessioned,source_format,related_pias,related_atlases,applicable_code_guides,related_controls_or_domains,predecessor,successor,supersession_status,conflicts,limitations,custody_status,review_status,originating_commit,repository_integration_receipt_path,notes
CGSRC-REPO-0477,Privacy Format-Counterpart Provenance Record,PRIVACY_FORMAT_COUNTERPART_PROVENANCE_RECORD.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/PRIVACY_FORMAT_COUNTERPART_PROVENANCE_RECORD.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,e45bd57a3a4a4d57076d3342627b128602a18e11b0a70be013be064608ec373e,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0478,Privacy Markdown/DOCX Parity Report,PRIVACY_MD_DOCX_PARITY_REPORT.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/PRIVACY_MD_DOCX_PARITY_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,370e4957437522dd377a0a0ee840784a9907d48b12e81f26f86d88c84cf0eb24,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0479,Privacy and Reporting Format-Counterpart Completion Report,PRIVACY_REPORTING_FORMAT_COUNTERPART_COMPLETION_REPORT.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/PRIVACY_REPORTING_FORMAT_COUNTERPART_COMPLETION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,143cf2db38fd7c85c17a8fe0338f28bd1a9ddc9e74f6d23ef4634cb2b64e75aa,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0480,Privacy and Reporting Format-Counterpart Validation,PRIVACY_REPORTING_FORMAT_COUNTERPART_VALIDATION.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/PRIVACY_REPORTING_FORMAT_COUNTERPART_VALIDATION.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,2b8be48316ed5a3d43a75d58bcb51c06af5982563b14770e9fccc7fcb934371d,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0481,Reporting DOCX/Markdown Parity Report,REPORTING_DOCX_MD_PARITY_REPORT.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/REPORTING_DOCX_MD_PARITY_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,d7d8547aa32c3e831254c67f71b12ec665012d3c35ac20a50564be2a2a004f4e,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0482,Reporting Format-Counterpart Provenance Record,REPORTING_FORMAT_COUNTERPART_PROVENANCE_RECORD.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/REPORTING_FORMAT_COUNTERPART_PROVENANCE_RECORD.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,11e1c60a54fd8c49711723c7db5fb62a6f76f3709c9c3caa243b9a9543ea3f88,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0483,MASTER PRIVACY AND DATA PROTECTION MODEL V2.0,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_REVIEWED_DRAFT.md,docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/exact_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_REVIEWED_DRAFT.md,REPOSITORY_EVIDENCE,SUPPORTING,2.0,,,,30858ed46725a8adaf7104193525aa1074dd8421555ded92ede034ec3339202e,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0484,Remaining Founder-Approved Canon Adoption and Lock Report,REMAINING_CANON_ADOPTION_AND_LOCK_REPORT.md,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ADOPTION_AND_LOCK_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,44d21d5875ea5858b44dc4897367acbc102a86f48b1a6e3edf508aca901bc1b0,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0485,Remaining Canon Row Gate Report,REMAINING_CANON_ROW_GATE_REPORT.md,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_ROW_GATE_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,7f95acd627ffb17d379ad6139ce50344c4d4ec00c60f6d5c728acef04abb5ff6,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0486,Remaining Canon Validation Report,REMAINING_CANON_VALIDATION_REPORT.md,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/REMAINING_CANON_VALIDATION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,7ec29d76a3bec7d2d3ebcf793cff07290cf9e030e45f73395fe8ebc8b5f45c29,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0487,C0 Current Lifecycle State Register,C0_CURRENT_LIFECYCLE_STATE_REGISTER.md,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/pre_operation_current_state/C0_CURRENT_LIFECYCLE_STATE_REGISTER.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,70c1a8ea6f1513cbee0394e6d6b07a6b1a6250a45e28cc84b47ef99808ddcefc,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09;ES-CG-10;ES-CG-02,authority;architecture;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0488,C0 Row-by-Row Lifecycle Resolution Ledger,C0_ROW_BY_ROW_LIFECYCLE_RESOLUTION_LEDGER.md,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/pre_operation_current_state/C0_ROW_BY_ROW_LIFECYCLE_RESOLUTION_LEDGER.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,e5bfd4da91a4393985e6d7eace62d9a35a3b063a2db7b822fb91a1036c36fd34,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09;ES-CG-10;ES-CG-02,authority;architecture;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0489,C0 Unresolved Lifecycle Blocker Ledger,C0_UNRESOLVED_LIFECYCLE_BLOCKER_LEDGER.md,docs/canon/reviews/remaining_founder_approved_adoption_and_lock_v1_0/pre_operation_current_state/C0_UNRESOLVED_LIFECYCLE_BLOCKER_LEDGER.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,51bc95c095ee653bfe42dc385b069873b79c1eff13ce71a8c5b6d19dc6888afe,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-04;ES-CG-09;ES-CG-10;ES-CG-02,authority;architecture;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0490,SECURITY FOUNDATIONAL MODELS V1.0 ALIGNMENT REPORT,SECURITY_FOUNDATIONAL_MODELS_ALIGNMENT_REPORT.md,docs/canon/reviews/security_foundational_models_v1_0/SECURITY_FOUNDATIONAL_MODELS_ALIGNMENT_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,b80d584af8c7eb9ecae16d8902cd6ec1667d3b39fdfa010c14323d2da5478ce3,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0491,SECURITY FOUNDATIONAL MODELS FOUNDER DECISION REGISTER,SECURITY_FOUNDATIONAL_MODELS_FOUNDER_DECISION_REGISTER.md,docs/canon/reviews/security_foundational_models_v1_0/SECURITY_FOUNDATIONAL_MODELS_FOUNDER_DECISION_REGISTER.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,ed9b30f610b13e9cf55120769dba17fbc70400d0835aa2c2a002da35f7344711,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-12;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0492,SECURITY FOUNDATIONAL MODELS V1.0 REVIEW MANIFEST,SECURITY_FOUNDATIONAL_MODELS_REVIEW_MANIFEST.md,docs/canon/reviews/security_foundational_models_v1_0/SECURITY_FOUNDATIONAL_MODELS_REVIEW_MANIFEST.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,35a144bbce9dd0ccca207cb902e33b4732ebf391bda8f49bc56f5910495e599e,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0493,SECURITY FOUNDATIONAL MODELS V1.0 VALIDATION REPORT,SECURITY_FOUNDATIONAL_MODELS_VALIDATION_REPORT.md,docs/canon/reviews/security_foundational_models_v1_0/SECURITY_FOUNDATIONAL_MODELS_VALIDATION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,b702bebd749473e3411e06d7caa5345820f07157d71e6749892eaf9c74b94f70,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0494,"Master Security, Privacy, and Trust Model V1.0 Alignment Report",MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_ALIGNMENT_REPORT.md,docs/canon/reviews/security_privacy_trust_v1_0/MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_ALIGNMENT_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,91426e38bd6a47cfee47a00f066ab46dae7a5ff1105bcad18ae1f8abae3e12fe,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0495,"Master Security, Privacy, and Trust Model V1.0 Founder Decision Register",MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_FOUNDER_DECISION_REGISTER.md,docs/canon/reviews/security_privacy_trust_v1_0/MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_FOUNDER_DECISION_REGISTER.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,f3abf48c8d093177b2ef89b5efba97988836b94d92f0024c971500eec2437167,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-12;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0496,"Master Security, Privacy, and Trust Model V1.0 Review Manifest",MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_REVIEW_MANIFEST.md,docs/canon/reviews/security_privacy_trust_v1_0/MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_REVIEW_MANIFEST.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,09b464493a36208c95e4372311d8055a9a440944fba6f813bfb6e6e0d13e813e,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-09;ES-CG-10;ES-CG-02,authority;safeguarding_privacy_security_ai;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0497,Consolidated Specialized Canon Comparison Report,CONSOLIDATED_SPECIALIZED_CANON_COMPARISON_REPORT.md,docs/canon/reviews/specialized_canon_controlled_review_v1_0/CONSOLIDATED_SPECIALIZED_CANON_COMPARISON_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,ad1d37b5af55f1e54db66ae4176c56361928146fa967a84fee4980d2981cc710,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0498,Specialized Canon Controlled Review Completion Report,CONTROLLED_REVIEW_COMPLETION_REPORT.md,docs/canon/reviews/specialized_canon_controlled_review_v1_0/CONTROLLED_REVIEW_COMPLETION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,fec1d60d42101888d16637f993dcbe732e6d7f5577ecb50e394d1d8a6e724e2b,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0499,Exact Source Recovery Progress,EXACT_SOURCE_RECOVERY_PROGRESS.md,docs/canon/reviews/specialized_canon_controlled_review_v1_0/EXACT_SOURCE_RECOVERY_PROGRESS.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,8fa8eed3005dbc1244e9ca0d9e1a7d50acf0e5f84946487b4a93a20acb706f2b,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0500,Existing Founder Direction Incorporation Ledger,EXISTING_FOUNDER_DIRECTION_INCORPORATION_LEDGER.md,docs/canon/reviews/specialized_canon_controlled_review_v1_0/EXISTING_FOUNDER_DIRECTION_INCORPORATION_LEDGER.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,Founder,,b4547d62618faa74936698d3beb4dc71c43d446852d80175dd4ecd9cc66b8100,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0501,Specialized Canon Controlled Review Validation Report,VALIDATION_REPORT.md,docs/canon/reviews/specialized_canon_controlled_review_v1_0/VALIDATION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,7fb840107a93436670b4486907cfccded9dd6e1005a757a5262bff7d8ffef906,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0502,Controlled Review Classification Correction Ledger,CONTROLLED_REVIEW_CLASSIFICATION_CORRECTION_LEDGER.md,docs/canon/reviews/stage0_c0_classification_correction/CONTROLLED_REVIEW_CLASSIFICATION_CORRECTION_LEDGER.md,REPOSITORY_EVIDENCE,SUPPORTING,,,,,d3fdcff54d8f25047c42bfa52861f9d52020dd4caf9cda82314294ca13cf383f,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0503,Controlled Review Ingestion Correction Report,CONTROLLED_REVIEW_INGESTION_CORRECTION_REPORT.md,docs/canon/reviews/stage0_c0_classification_correction/CONTROLLED_REVIEW_INGESTION_CORRECTION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,,,,,be49bc88277acc366738af0e88809a4cf11cd955a031a7aa82cb7035af8616e6,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0504,Exact Source Recovery Queue,EXACT_SOURCE_RECOVERY_QUEUE.md,docs/canon/reviews/stage0_c0_classification_correction/EXACT_SOURCE_RECOVERY_QUEUE.md,REPOSITORY_EVIDENCE,SUPPORTING,,,,,d0417298954c1ab4962101071b4795a2ecae2b041633e89429ad29084257d322,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0505,Controlled Review Correction Validation Report,VALIDATION_REPORT.md,docs/canon/reviews/stage0_c0_classification_correction/VALIDATION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,,,,,c606acc0b5d47073243c804191622dbf9495da61462393d6fcde0b9f6da9a94b,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0506,C0 Repository Reconciliation Supplement V1.0,C0_REPOSITORY_RECONCILIATION_SUPPLEMENT_V1_0.md,docs/canon/reviews/stage0_c0_repository_incorporation/C0_REPOSITORY_RECONCILIATION_SUPPLEMENT_V1_0.md,REPOSITORY_EVIDENCE,SUPPORTING,1.0,,,,26d7a17123aec16b6815fd5a6f6c01015c343212f6550f1c032a36264ebe9e82,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0507,Stage 0 Companion and C0 Source Reconciliation Repository Incorporation Report,STAGE0_C0_REPOSITORY_INCORPORATION_REPORT.md,docs/canon/reviews/stage0_c0_repository_incorporation/STAGE0_C0_REPOSITORY_INCORPORATION_REPORT.md,REPOSITORY_EVIDENCE,SUPPORTING,,,,,b39cffb6017b3edfe8544a68f6ec1235e5e8536226800572a4aacce2d831e338,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10;ES-CG-12;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0508,Stage 0 and C0 Unresolved Conflict Ledger,STAGE0_C0_UNRESOLVED_CONFLICT_LEDGER.md,docs/canon/reviews/stage0_c0_repository_incorporation/STAGE0_C0_UNRESOLVED_CONFLICT_LEDGER.md,REPOSITORY_EVIDENCE,SUPPORTING,,,,,423006d23e3822f4fd23063bdfa79e928fc7ca727d71477694d8a17852675eb4,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-05;ES-CG-07;ES-CG-10;ES-CG-02,authority;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
CGSRC-REPO-0509,Map**,EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.md,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.md,REPOSITORY_EVIDENCE,SUPPORTING,1.2,,,,516856c982af8d882ec6f94933b5a01ea6558ca63d47c9a6237ee76fe0f12a44,VERIFIED_FILE,PARTIAL,MD,,,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-05;ES-CG-07;ES-CG-10;ES-CG-12;ES-CG-02,authority;offline_mobile;evidence_assurance,,,CURRENT,,"Product or implementation planning material; lower authority than adopted canon, PIA, and implementation-atlas adoption records unless separately approved.",REPOSITORY_NATIVE,PENDING_REVIEW,905f9503e3d3a2dad7d74599fa53efa3eaee240d,,
