duplicate_group_id,sha256,copy_count,paths,determination
T1D08-DUP-3068,de61d6232d700f6767655b92d455325dafcf645f11ae4c6b5f51523e04d65951,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-67.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-67.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3072,def33679b38b25ab5bbe0fc5c9c78a4fe8d505533d9c1d91a37035735f283ab4,2,docs/canon/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0.md;docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_028/current_repository_source/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3085,e0a6f74112e12d0f8ebe71b6c59c7f71dcb851e76a86709177b8ef62bc919552,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-8.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-8.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3090,e1247eb0d8b9d024b28930158121ae3663bfab757395dc95146db20d499d280e,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-13.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-13.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-13.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3109,e21d32923f64329b6a2be8774a7f5d4b1e7008a14203a553d3ac004a6472f42c,2,governance/pia/items/05_core_navigation_search_application_shell/source_branch_tree/docs/canon/reviews/core_navigation_search_application_shell_pia_v0_4_0/01_complete_documentary_package/01_pia/EquineSync_Core_Navigation_Search_Application_Shell_PIA_V0_4_0_Complete_Documentary_Candidate_MACHINE_READABLE.json;governance/pia/items/05_core_navigation_search_application_shell/source_branch_tree/docs/canon/reviews/core_navigation_search_application_shell_pia_v0_4_0/02_fresh_review_and_reconciliation/01_controlling_source/EquineSync_Core_Navigation_Search_Application_Shell_PIA_V0_4_0_Complete_Documentary_Candidate_MACHINE_READABLE.json,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3112,e26bc54b75694599684e43a979b02e4cf7d3dbcd00ae6ba7ca0dcbc832fed27f,2,docs/canon/adopted_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md;docs/canon/founder_approved_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3118,e307b059db0ed20d982b9cd4ad596c03a8455302eff88784a9dffc5848889673,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-39.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-39.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3124,e378edbf08f48eec2385860c17fc0f895ea0ba78d4e339d15123d844d3e1af10,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-73.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-73.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3130,e3e70d9ad032e6bd76c03050f342b08c1483bc042ea23738a4b68d19dfead997,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-30.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-30.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3161,e686417fac38617de09821328415b5cb6639c26b2ce379554c1f95f0d3f5b78f,2,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/reporting/page-6.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/reporting/page-6.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3166,e6e2d15367d39b442f525b65200f8bfe9782c6c6920fa3cda6b65f401560e9f7,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-6.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-6.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3176,e761aa58bef0e41c7890c22e367b3d1cdbf872d2ec20095bd2bd3c37330e9571,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-19.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-19.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3218,ea23091ddb8d9f562e829961bfed7dac9776ff7345f667df33c18f9c8c8bad4c,3,docs/canon/companions/GLOBAL_GOVERNANCE_P2_REGISTER.json;docs/canon/reviews/global_companion_reconciliation_v1_0/phase_g8/GLOBAL_GOVERNANCE_P2_REGISTER.json;docs/canon/reviews/governance_v1_0_final_baseline_resumption/companion_adoption/GLOBAL_COMPANION_ARTIFACT_RETAINED_P2_REGISTER.json,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3235,eb82ab1747f6c98eb40e0690dcf4c71594fad29787eb153aa9142b8900d5d73f,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-11.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-11.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-11.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3241,ebd2e63c3c0563e12ec28bbdfea8ca2d8905b0c1824ef796c12ca6f03d4e973c,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-26.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-26.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3245,ec3a64d1cb3bbb6984de0a58822a3d08a01e542dcb614a5f48e8fa88fe5f5195,2,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md;governance/pia/items_07_10_integration/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3253,ecbc5a837b2596e5daefa5442a7af4e5c2f77f3694d3f8983a36f722a1c8c0dd,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-24.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-24.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-24.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3279,ee8355edc22e964ce34fb05ff3e2a5b2383330c91f2e44da1e9956e3973b51e2,3,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-8.png;docs/canon/locks/privacy_v2_0/render_evidence/final_locked/page-8.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/privacy/page-8.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3283,ee97b61290d7552a9907df14db25b2a3b4a8a32a57871adca6ce0e373b5c712b,2,docs/canon/MASTER_FACILITY_DOMAIN_MODEL.md;docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_014/current_repository_source/MASTER_FACILITY_DOMAIN_MODEL.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3293,ef82faf0af5f33182014b75b35a59fbee25596f4ea1a5da52378de3ed54d2c2b,2,governance/implementation/code-guides/drafting/CGP-006/SOLO_FOUNDER_COMPENSATING_ASSURANCE_PROFILE_AND_STAGE_24_READINESS_REBASE_V1/ES-CODE-GUIDE-SOLO-FOUNDER-COMPENSATING-ASSURANCE-PROFILE-V1.0.0.md;governance/implementation/code-guides/profiles/ES-CODE-GUIDE-SOLO-FOUNDER-COMPENSATING-ASSURANCE-PROFILE-V1.0.0.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3301,f0239a76223e0329e25470e5d95a71b283f3840aa63beaf0a399fc9836e44431,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-31.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-31.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3341,f3b03442373c0658cf4ba8272c5011864844a249a48cee587d93ad025a2c50cd,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-24.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-24.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3376,f628d4e0802dd58be06c8965192aeaeab0f00626f34cea10a0a614713681a1d9,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-61.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-61.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3382,f68d65873599237a65006ea6ce614b427a16e259db132f36c9116b6dec90abfa,2,docs/canon/reviews/drafting_equine_health_welfare_medical_v1_0/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_0_REVISED_NONCONTROLLING_DRAFT.md;docs/canon/reviews/equine_health_founder_decision_reconciliation_v1_1/history/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_0_REVISED_NONCONTROLLING_DRAFT.md,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3399,f7d30959fe3dbd9ae3309d092725790a41cb47a8b7fa8dbbc39b981ddeb2c7a1,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-33.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-33.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3406,f86682229648b856545edf78e6f76c59c6d4f852c557f135e9788484ffa2bc0c,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-13.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-13.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3414,f8f519b277e732300b3f17dd483eaaa92f2d93c9f46c574ad3348b29607cf6ee,2,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_CURRENT_LIFECYCLE_DELTA.json;docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_HISTORICAL_TO_CURRENT_DELTA_PHASE_C.json,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3421,f94fb56b6d5e4d235d8a356bd61d23f26aeca747b8a7efba5bc3ba13870406d6,3,governance/pia/items/08_lessons_training_rider_guardian/source_package/EquineSync_Item_08_LTRG_Canonical_Remediation_Package_2026-07-23/ITEM_08_LTRG_V0_2_1_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_ITEM_07_LTRG_EVIDENCE_PRESERVED/REMEDIATION_DIRECTIVES/EquineSync_Item_08_LTRG_PIA_V0_2_1_Canonical_Remediation_CODEX_DIRECTIVE.md (1).sha256;governance/pia/items/08_lessons_training_rider_guardian/source_package/EquineSync_Item_08_LTRG_Canonical_Remediation_Package_2026-07-23/ITEM_08_LTRG_V0_2_1_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_ITEM_07_LTRG_EVIDENCE_PRESERVED/REMEDIATION_DIRECTIVES/EquineSync_Item_08_LTRG_PIA_V0_2_1_Canonical_Remediation_CODEX_DIRECTIVE.md (2).sha256;governance/pia/items/08_lessons_training_rider_guardian/source_package/EquineSync_Item_08_LTRG_Canonical_Remediation_Package_2026-07-23/ITEM_08_LTRG_V0_2_1_CANONICAL_REMEDIATION_PACKAGE/HISTORICAL_ITEM_07_LTRG_EVIDENCE_PRESERVED/REMEDIATION_DIRECTIVES/EquineSync_Item_08_LTRG_PIA_V0_2_1_Canonical_Remediation_CODEX_DIRECTIVE.md.sha256,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3450,fbe1174fb82c069888f2727442cd6002a7e1da70a7e6ffffc6b0ae8878946d47,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-59.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-59.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3458,fca9c5db54b45d046783fc149082a663427d964e1b66dd2422299f5112176edf,2,docs/canon/adopted_sources/MASTER_FACILITY_DOMAIN_MODEL_V2_1_ADOPTED_SOURCE.docx;docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_FACILITY_DOMAIN_MODEL_V2_1_REVIEWED_CANDIDATE.docx,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3477,fdfc3ccfa64b0154a83bd201510776f641c3101304ab045c8e82c876a1754802,2,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/final_locked_v1/page-42.png;docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/render_evidence/phase_a_v2/page-42.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3484,fe8b3ad80df8b89fe837347d8c0aef90de5f5a9654e82f6922844e7ec8d48bc6,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-50.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-50.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3493,ff35c9fa40532bfd5f4f40fa42ab64fd314a7189d92802786a403c06f4180376,2,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/reporting/page-3.png;docs/canon/reviews/privacy_reporting_format_counterpart_completion_v1_0/render_evidence/reporting/page-3.png,VERIFIED_EXACT_DUPLICATE
T1D08-DUP-3501,ff76bf88c6b4cba728d19799156d5287ec7a92d0ff1f333870bfcc29254e5ffe,2,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/final_locked_v2/page-41.png;docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/render_evidence/phase_a_v1/page-41.png,VERIFIED_EXACT_DUPLICATE
