source_id,repository_path,title,source_disposition,authority_state,sha256,byte_length,git_blob,canonical_representation,controlling_version,implementation_use,duplicate_cluster_id,content_differs_from_canonical,founder_disposition_required
SRC-RR2-02615,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PERMISSION_EVALUATION_CONTRACT.md,Permission Evaluation Contract,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,3337139f26b1b1ce752a64b3d0d3904fd0c1db7a38e71d7757db175b1d7d14e8,3841,343c58b17523f2ad86339212bad4efab74ef11ab,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PERMISSION_EVALUATION_CONTRACT.md,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02616,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PERMISSION_MATRIX.csv,PERMISSION_MATRIX,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,fed2d8d9f50c71568afb705327e88a4938fd7054ce8916c00519d699f5f65a39,6093,bcb416faa30daac262bd71256b3842ac9ba6f67a,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PERMISSION_MATRIX.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02617,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PRIVACY_SAFEGUARDING_RECORDS_CLAIMS_CROSSWALK.csv,PRIVACY_SAFEGUARDING_RECORDS_CLAIMS_CROSSWALK,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,9d34ba7d280822bbd727de95f6d958c1411e66a153b004ae51358ca8b79ef1b6,4412,672f413732da5ef1eb75e0932b432826f50155d1,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PRIVACY_SAFEGUARDING_RECORDS_CLAIMS_CROSSWALK.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02618,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PROVIDER_RELATIONSHIP_AND_AUTHORITY_CONTRACT.md,Provider Relationship and Authority Contract,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,cc3c97e7451c556b4bbb1836a454997d001d6055252793e4177002c797f0fa9f,3869,4b2b1a4f2fb298e0d54d1cf4997d3b1d336e21b3,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/PROVIDER_RELATIONSHIP_AND_AUTHORITY_CONTRACT.md,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02619,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/RELATIONSHIP_TYPE_REGISTER.csv,RELATIONSHIP_TYPE_REGISTER,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,43852c6d32fdfe0fec7d14dc0d0ed2bdd4134d1303265f2a114a566ff6a0938d,4378,299546037cce6a5cad92f4ec77491456c15d3f79,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/RELATIONSHIP_TYPE_REGISTER.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02620,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REPRESENTATION_AND_DELEGATION_REGISTER.csv,REPRESENTATION_AND_DELEGATION_REGISTER,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,00cc66eb209f27a44fbc7c4db5f2ec39e1db40bcbdc3c3e97d3f194bb07252ad,4119,fef19282990d7f6b2b695effddf411fb680d8de2,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REPRESENTATION_AND_DELEGATION_REGISTER.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02621,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REQUIREMENT_REGISTER.csv,REQUIREMENT_REGISTER,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,3e46b56a4e4e107bc4b1d1b57bbae3da48169dcaf95dc417755254a78fa2fb62,5585,cc767cbc7c57a17886ef8d97ad17c169550b5f76,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REQUIREMENT_REGISTER.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02622,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/RESTRICTION_AND_REVOCATION_REGISTER.csv,RESTRICTION_AND_REVOCATION_REGISTER,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,35a2da10be12648dd7c9b70d2dfdd4f9a61b8ed646c324c28f34165faaf6098b,3705,a4d89834172d385d7c60ea9ee902217d97679341,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/RESTRICTION_AND_REVOCATION_REGISTER.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02623,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REVISED_TRACEABILITY_MATRIX.csv,REVISED_TRACEABILITY_MATRIX,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,5f6b26729839f2442565986ac0d04856d9d428ac4f89c67f641edca8d1cce235,8973,2db8fc12d3f836e494086189756238d50fca6de2,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REVISED_TRACEABILITY_MATRIX.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02624,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REVISION_CHANGELOG.csv,REVISION_CHANGELOG,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,55e7d968a083aa4ed3e95f869bd79d78bb2f8e3d70eea2a18a48bcf5247108ad,2451,a043f72972b309b66b5a67224a75ff740c445ee7,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/REVISION_CHANGELOG.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02625,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/SOURCE_REGISTER.csv,SOURCE_REGISTER,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,b1c1869d36e078bce847968418870832562d7fb37688af45503c17a99b6461c3,2774,54e112b8495a2c46736fd09e3e3b7efbb8e3a8f5,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/SOURCE_REGISTER.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02626,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/STATE_TRANSITION_MATRIX.csv,STATE_TRANSITION_MATRIX,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,496a15846c33a212e1eea497afccb747850f2741ed924fddec59367cb5775846,4800,4e2a0da35e05d6303db42b4884e1e0ab701546d9,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/STATE_TRANSITION_MATRIX.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02627,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/TEST_MATRIX.csv,TEST_MATRIX,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,d756fdd1ef0e0f0be4766d1c00b23199a1860270b7f7a6ce240decdb7c777633,6170,20108dc455c6a87db64ce37ff798635b69274286,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/TEST_MATRIX.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02628,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/UNRESOLVED_ITEMS_REGISTER.csv,UNRESOLVED_ITEMS_REGISTER,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,78fc175d3ca860303c1fcc41a83366da8176894463f1df8da13659cc393e851a,2720,539a1a3254b1d2fcabb21ff155a9531146940a85,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/UNRESOLVED_ITEMS_REGISTER.csv,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02629,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/VALIDATION_REPORT.md,Item 03 V0.2 Validation Report,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,27c5bd44214c7e75bc331196a27a0996c4d845fa045390daca547563fe369ec8,2658,bda334e0cefd41c728935e9038127aec94477020,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/VALIDATION_REPORT.md,V0.2,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02630,governance/pia/items/04_horse_identity_profile_lifecycle/repository_integration/ITEM_04_HORSE_ACCESSION_CUSTODY_VALIDATION_RECORD.md,"Item 04 Horse Accession, Custody, and Validation Record",authoritative current source,SOURCE_CONTAINS_ADOPTION_OR_LOCK_EVIDENCE_NOT_PACKAGE_ADOPTION,1c9431dc8451493d1deb5ea5cae6be050b0dd5862f19332e6e4330737850d282,1329,7ebbf5172bc58dcac42512631d26d41821076f5a,governance/pia/items/04_horse_identity_profile_lifecycle/repository_integration/ITEM_04_HORSE_ACCESSION_CUSTODY_VALIDATION_RECORD.md,VERSION_NOT_DECLARED,safe for governance interpretation when exact scope matches,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02631,governance/pia/items/04_horse_identity_profile_lifecycle/repository_integration/ITEM_04_HORSE_REPOSITORY_INTEGRATION_RECEIPT.md,Item 04 Horse Repository Integration Receipt,authoritative current source,PROTECTED_REPOSITORY_BYTES_PRESENT,62afe93a7719828fc72575cce3eae3e02c9315e226434febc322f577ec109628,1266,bb2839375820e210206e307ac51fce25f617a85b,governance/pia/items/04_horse_identity_profile_lifecycle/repository_integration/ITEM_04_HORSE_REPOSITORY_INTEGRATION_RECEIPT.md,VERSION_NOT_DECLARED,safe for documentary source mapping only,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02632,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ACCEPTANCE_CRITERIA.csv,ACCEPTANCE_CRITERIA,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,111baa87489ba4c9d462dadc4ae082338b6df45e89ec40783598ece008501353,8339,50340b5a3c377c96d2ed7c93e8d225e2931f9187,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ACCEPTANCE_CRITERIA.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02633,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ADVERSARIAL_SCENARIOS.md,"Item 04 Adversarial, Negative, and Abuse Scenarios",authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,1bf54de2f59fe6dd5e42662f1167b1c589058f9b93cedf3308f0f8d24f32f390,4589,061f9588f84491bd449e118086c8c65f8ac8a0aa,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ADVERSARIAL_SCENARIOS.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02634,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ARTIFACT_MANIFEST.json,ARTIFACT_MANIFEST,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,0236d35df8ac9746bed81ee7cedc2accfda9c029ed0f7bbe6b8292474b503b34,4466,ab9b861a8aef8931d42627d1a558a74f3b1ceffe,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ARTIFACT_MANIFEST.json,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02635,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/AUDIT_AND_EVIDENCE_REQUIREMENTS.csv,AUDIT_AND_EVIDENCE_REQUIREMENTS,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,62a5ab7332ca600fb4332f13d9025bb30246780611ac8ae281da1a2be769b38f,2605,534c7def3fe03786f6129bc961b66ca27d33ffb8,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/AUDIT_AND_EVIDENCE_REQUIREMENTS.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02636,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/CHECKSUM_LEDGER.sha256,CHECKSUM_LEDGER,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,01b2b91c07ecb2cc5bac67425ced4d5ec392f0c6b04ab58825b2042a4be371da,2333,31645f7745547df952173df9ed9b42290bd536ac,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/CHECKSUM_LEDGER.sha256,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02637,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/DUPLICATE_MERGE_UNMERGE_CONTRACT.md,"Duplicate, Merge, and Unmerge Contract",authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,ab7437c89465222fa01bc2e22d4964b665ba96af0d418efd6453208118ac1e6b,1922,b64a015ba3073ca1b9429dd2cf72c1f09e4590cc,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/DUPLICATE_MERGE_UNMERGE_CONTRACT.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02638,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ES-PIA-HORSE-IDENTITY-LIFECYCLE_V0_3_FOUNDER_APPROVED_DESIGN_BASELINE.md,"Horse Identity, Profile, and Lifecycle PIA",authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,daae9b0ebe1551217a96c0cb640939752807d12c1e2241f0a936bb9ce14a21e5,151975,fbc4f5ef18c6adef10ddfd859fdfcf2b9678f0f2,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/ES-PIA-HORSE-IDENTITY-LIFECYCLE_V0_3_FOUNDER_APPROVED_DESIGN_BASELINE.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02639,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FIVE_QUESTION_RESPONSE_MATRIX.csv,FIVE_QUESTION_RESPONSE_MATRIX,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,7935639039b138d590755f7887cad594f5de0a4c9545fc05649eff446726e336,703,24320c749bd088492f1238c8bd3cef4067ab015b,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FIVE_QUESTION_RESPONSE_MATRIX.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02640,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FOUNDER_APPROVAL_RECORD_ITEM_04_V0_3.md,"Founder Approval Record: Horse Identity, Profile, and Lifecycle PIA V0.3",authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,5888c3e9ce581a93b6a6037d3d3f52f85819642efb9a0413b34e31a47d2d0a0f,3705,c3aae375892061bf34100b5f69c596867cab56a2,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FOUNDER_APPROVAL_RECORD_ITEM_04_V0_3.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02641,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FOUNDER_DECISION_REGISTER.csv,FOUNDER_DECISION_REGISTER,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,88d508d57a200390913a8c70c75770f2a34ae32ed6b45709224ae9f3d8e70542,5105,a8f8b3140c251081423766f15d8c323d7c050f4b,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FOUNDER_DECISION_REGISTER.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02642,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FOUNDER_DECISION_TRACEABILITY_MATRIX.csv,FOUNDER_DECISION_TRACEABILITY_MATRIX,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,2dbc74aff7ef63e6f1d0bb21b255c2dc115655bad9c19dd2eb644d442b686bda,7684,9888a7b337620e7aea89f700ed410b91ba98d3d3,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/FOUNDER_DECISION_TRACEABILITY_MATRIX.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02643,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/GOLDEN_PATHS.md,Item 04 Golden Paths,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,76ba8953a49fda4e15229300b75eca3517d3d56385f39ec417d067ae408fb778,4251,5020452f93ed55253cd5aba7a1e4667f5e382c5f,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/GOLDEN_PATHS.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02644,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/OFFLINE_AND_SYNCHRONIZATION_REQUIREMENTS.md,Offline and Synchronization Requirements,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,f468779ffb3f63c42382011c369fd10c89ad2666b1346161b07cb4eb27c1680d,2366,8043cec25e035065c96acadf9490072839651537,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/OFFLINE_AND_SYNCHRONIZATION_REQUIREMENTS.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02645,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/PASSPORT_AND_EXPORT_CONTRACT.md,Passport and Export Contract,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,319e4c3fd5e758dc9467b3166672c9aab2df089a91c91589fbf58d6312b9674f,2149,249156db3fdd53d1d4fcfc177dd01f275ed77d1e,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/PASSPORT_AND_EXPORT_CONTRACT.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02646,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/PRIVACY_RECORDS_CLAIMS_CROSSWALK.csv,PRIVACY_RECORDS_CLAIMS_CROSSWALK,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,72ca468d0ef9e827a01e110a8837fc8a13c10e8e567196d997419dcd38463399,2729,70ec77a11e8e7618a1380130a44a25b79c3af8ee,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/PRIVACY_RECORDS_CLAIMS_CROSSWALK.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02647,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/REQUIREMENT_REGISTER.csv,REQUIREMENT_REGISTER,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,c0f77c371418419193167661205f02be7cbbc59c355916359be3572e2ab40aff,23896,1561780241230471bf4b871ed0c3da6d01edb2ff,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/REQUIREMENT_REGISTER.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02648,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/REVIEW_GATE.md,Item 04 Review Gate,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,d5bc0dfe5be7500a2e3e15223c1f0d67ee4775f6a0874c004318de52b9e70ffa,1271,3eaffc7a905af95a22fb684efbf41f6fb605f669,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/REVIEW_GATE.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02649,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/REVISED_TRACEABILITY_MATRIX.csv,REVISED_TRACEABILITY_MATRIX,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,c2a6577a082585bed765bc0294b6cd97af5705b8f4e95ad9a0e0b7afc686bf06,10205,2b64a39c427350b2dbe799c6121697e9d11ed3a9,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/REVISED_TRACEABILITY_MATRIX.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02650,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/SOURCE_REGISTER.csv,SOURCE_REGISTER,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,1580bd9f29f83c8fadb57ea17e96b98e7df50ebd7f80a158f3b533b7a6389270,4660,22e644c9618ef94c372c21ba0eb9e6a9f32d73c6,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/SOURCE_REGISTER.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02651,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/STATE_TRANSITION_MATRIX.csv,STATE_TRANSITION_MATRIX,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,d88885f363de8d2ec0b5d72c6d2b86ce204312c3b569232e6e268179a5d799c5,5139,6298fff5dab7395a351a97be9d170ec6ea99609a,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/STATE_TRANSITION_MATRIX.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02652,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/TEST_MATRIX.csv,TEST_MATRIX,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,fb6d4cce963c2a9b27cae411d5b107ce143b339035e3580ecd659a5f996054f5,11123,afd59ace8c0b1c8faf010b13ea63ebc28a5a3385,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/TEST_MATRIX.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02653,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/TRANSFER_EFFECTIVE_TIME_AND_CONTINUITY_CONTRACT.md,Transfer Effective Time and Continuity Contract,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,f913fbcd462abb091dfe29fd8b45c1778407f6429cf0df792021418d807d7994,1935,5ab4f9fd612c21197da7d7708c4db7662516453c,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/TRANSFER_EFFECTIVE_TIME_AND_CONTINUITY_CONTRACT.md,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
SRC-RR2-02654,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/UNRESOLVED_ITEMS_REGISTER.csv,UNRESOLVED_ITEMS_REGISTER,authoritative current source,FOUNDER_APPROVAL_EVIDENCE_PRESENT,f73e3303b797f220b66c410a382bce2c3d6c127478ad2c529cd4ddc523be0eb4,4934,014aec6038b5dd3e93dd82aaf7269ca0f84485da,governance/pia/items/04_horse_identity_profile_lifecycle/source_package/ITEM_04_FOUNDER_APPROVED_V0_3/UNRESOLVED_ITEMS_REGISTER.csv,V0.3,safe for documentary interpretation; implementation still requires explicit authority,NO_DUPLICATE_CLUSTER,NOT_APPLICABLE,NO
