permitted_starting_state,permitted_next_state,permitted,required_authority,required_evidence,prohibited_transitions,reversal_rules,suspension_rules,supersession_rules,reactivation_rules,archival_rules
ACCESSIONED,DRAFT_UNMERGED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_DRAFT_UNMERGED_PROHIBITION_RECORD,ACCESSIONED_TO_DRAFT_UNMERGED,ACCESSIONED_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,ACCESSIONED_TO_FOUNDER_REVIEW_READY,ACCESSIONED_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,ACCESSIONED_TO_REMEDIATION_REQUIRED,ACCESSIONED_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_REJECTED_PROHIBITION_RECORD,ACCESSIONED_TO_REJECTED,ACCESSIONED_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_ADOPTED_PROHIBITION_RECORD,ACCESSIONED_TO_ADOPTED,ACCESSIONED_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_LOCKED_PROHIBITION_RECORD,ACCESSIONED_TO_LOCKED,ACCESSIONED_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,ACCESSIONED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_ACCESSIONED_PROHIBITION_RECORD,ACCESSIONED_TO_ACCESSIONED,ACCESSIONED_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,ACTIVE,YES,activation authority,ACCESSIONED_TO_ACTIVE_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,ACCESSIONED_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,SUSPENDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_SUSPENDED_PROHIBITION_RECORD,ACCESSIONED_TO_SUSPENDED,ACCESSIONED_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,SUPERSEDED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_SUPERSEDED_PROHIBITION_RECORD,ACCESSIONED_TO_SUPERSEDED,ACCESSIONED_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,ACCESSIONED_TO_HISTORICAL_RETAINED,ACCESSIONED_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACCESSIONED,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED_PROHIBITION_RECORD,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACCESSIONED_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_CANDIDATE_PROHIBITION_RECORD,ACTIVE_TO_CANDIDATE,ACTIVE_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,DRAFT_UNMERGED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_DRAFT_UNMERGED_PROHIBITION_RECORD,ACTIVE_TO_DRAFT_UNMERGED,ACTIVE_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,ACTIVE_TO_FOUNDER_REVIEW_READY,ACTIVE_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,ACTIVE_TO_REMEDIATION_REQUIRED,ACTIVE_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_REJECTED_PROHIBITION_RECORD,ACTIVE_TO_REJECTED,ACTIVE_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_ADOPTED_PROHIBITION_RECORD,ACTIVE_TO_ADOPTED,ACTIVE_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_LOCKED_PROHIBITION_RECORD,ACTIVE_TO_LOCKED,ACTIVE_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,ACCESSIONED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_ACCESSIONED_PROHIBITION_RECORD,ACTIVE_TO_ACCESSIONED,ACTIVE_TO_ACCESSIONED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_ACCESSIONED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_ACCESSIONED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_ACCESSIONED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_ACCESSIONED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,ACTIVE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_ACTIVE_PROHIBITION_RECORD,ACTIVE_TO_ACTIVE,ACTIVE_TO_ACTIVE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_ACTIVE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_ACTIVE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_ACTIVE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_ACTIVE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,SUSPENDED,YES,suspension authority,ACTIVE_TO_SUSPENDED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,ACTIVE_TO_SUSPENDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_SUSPENDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_SUSPENDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_SUSPENDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_SUSPENDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,SUPERSEDED,YES,supersession authority,ACTIVE_TO_SUPERSEDED_AUTHORITY_AND_EVIDENCE_RECORD,NOT_APPLICABLE_FOR_PERMITTED_TRANSITION,ACTIVE_TO_SUPERSEDED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_SUPERSEDED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_SUPERSEDED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_SUPERSEDED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_SUPERSEDED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,HISTORICAL_RETAINED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_HISTORICAL_RETAINED_PROHIBITION_RECORD,ACTIVE_TO_HISTORICAL_RETAINED,ACTIVE_TO_HISTORICAL_RETAINED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_HISTORICAL_RETAINED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_HISTORICAL_RETAINED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_HISTORICAL_RETAINED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_HISTORICAL_RETAINED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
ACTIVE,BLOCKED_EVIDENCE_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED_PROHIBITION_RECORD,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,ACTIVE_TO_BLOCKED_EVIDENCE_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,CANDIDATE,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_CANDIDATE_PROHIBITION_RECORD,SUSPENDED_TO_CANDIDATE,SUSPENDED_TO_CANDIDATE_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_CANDIDATE_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_CANDIDATE_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_CANDIDATE_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_CANDIDATE_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,DRAFT_UNMERGED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_DRAFT_UNMERGED_PROHIBITION_RECORD,SUSPENDED_TO_DRAFT_UNMERGED,SUSPENDED_TO_DRAFT_UNMERGED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_DRAFT_UNMERGED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_DRAFT_UNMERGED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_DRAFT_UNMERGED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_DRAFT_UNMERGED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,FOUNDER_REVIEW_READY,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_FOUNDER_REVIEW_READY_PROHIBITION_RECORD,SUSPENDED_TO_FOUNDER_REVIEW_READY,SUSPENDED_TO_FOUNDER_REVIEW_READY_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_FOUNDER_REVIEW_READY_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_FOUNDER_REVIEW_READY_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_FOUNDER_REVIEW_READY_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_FOUNDER_REVIEW_READY_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,REMEDIATION_REQUIRED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_REMEDIATION_REQUIRED_PROHIBITION_RECORD,SUSPENDED_TO_REMEDIATION_REQUIRED,SUSPENDED_TO_REMEDIATION_REQUIRED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_REMEDIATION_REQUIRED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_REMEDIATION_REQUIRED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_REMEDIATION_REQUIRED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_REMEDIATION_REQUIRED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,REJECTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_REJECTED_PROHIBITION_RECORD,SUSPENDED_TO_REJECTED,SUSPENDED_TO_REJECTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_REJECTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_REJECTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_REJECTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_REJECTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,ADOPTED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_ADOPTED_PROHIBITION_RECORD,SUSPENDED_TO_ADOPTED,SUSPENDED_TO_ADOPTED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_ADOPTED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_ADOPTED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_ADOPTED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_ADOPTED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
SUSPENDED,LOCKED,NO,NOT_APPLICABLE_PROHIBITED_TRANSITION,SUSPENDED_TO_LOCKED_PROHIBITION_RECORD,SUSPENDED_TO_LOCKED,SUSPENDED_TO_LOCKED_REVERSAL_REQUIRES_EXPLICIT_RESCISSION_OR_REMEDIATION_EVIDENCE,SUSPENDED_TO_LOCKED_SUSPENSION_REQUIRES_NON_ACTIVE_EFFECT_AND_REACTIVATION_CONDITION,SUSPENDED_TO_LOCKED_SUPERSESSION_REQUIRES_SUCCESSOR_OR_DOCUMENTED_BASIS,SUSPENDED_TO_LOCKED_REACTIVATION_REQUIRES_AUTHORITY_AND_EVIDENCE,SUSPENDED_TO_LOCKED_ARCHIVAL_PRESERVES_HISTORY_WITHOUT_PRESENT_CONTROL_CLAIM
