normative_row_id,guide_identifier,source_id,disposition,linked_control_ids,linked_invariant_ids,linked_question_ids,source_class,authority_status,notes
CGP006-NR-0111,ES-CG-10,CGSRC-GOV-0016,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0112,ES-CG-10,CGSRC-GOV-0017,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0113,ES-CG-10,CGSRC-GOV-0018,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0114,ES-CG-10,CGSRC-GOV-0140,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0115,ES-CG-10,CGSRC-GOV-0141,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,ADOPTED_GOVERNANCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0116,ES-CG-10,CGSRC-ATLAS-0006,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0117,ES-CG-10,CGSRC-ATLAS-0017,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0118,ES-CG-10,CGSRC-ATLAS-0018,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0119,ES-CG-10,CGSRC-ATLAS-0019,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0120,ES-CG-10,CGSRC-ATLAS-0020,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0121,ES-CG-10,CGSRC-ATLAS-0021,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,CONTROLLING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0122,ES-CG-10,CGSRC-ATLAS-0022,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,IMPLEMENTATION_ATLAS,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0123,ES-CG-10,CGSRC-REPO-0006,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0124,ES-CG-10,CGSRC-REPO-0007,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0125,ES-CG-10,CGSRC-TEST-0001,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0126,ES-CG-10,CGSRC-TEST-0002,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0127,ES-CG-10,CGSRC-TEST-0004,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0128,ES-CG-10,CGSRC-REPO-0629,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0129,ES-CG-10,CGSRC-EXT-0002,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,EXTERNAL_STANDARD,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0130,ES-CG-10,CGSRC-CGP005-0007,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0131,ES-CG-10,CGSRC-CGP005-0008,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0132,ES-CG-10,CGSRC-CGP005-0009,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0133,ES-CG-10,CGSRC-CGP005-0205,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0134,ES-CG-10,CGSRC-CGP005-0206,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0135,ES-CG-10,CGSRC-CGP005-0207,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0136,ES-CG-10,CGSRC-CGP005-0208,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0137,ES-CG-10,CGSRC-CGP005-0209,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,REPOSITORY_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0138,ES-CG-10,CGSRC-CGP005-0210,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
CGP006-NR-0139,ES-CG-10,CGSRC-CGP005-0211,USED,ES-CG-10-CTRL-0001;ES-CG-10-CTRL-0002;ES-CG-10-CTRL-0003;ES-CG-10-CTRL-0004;ES-CG-10-CTRL-0005;ES-CG-10-CTRL-0006,ES-CG-10-INV-0001;ES-CG-10-INV-0002;ES-CG-10-INV-0003;ES-CG-10-INV-0004;ES-CG-10-INV-0005;ES-CG-10-INV-0006,ES-CG-10-DQ-0001;ES-CG-10-DQ-0002;ES-CG-10-DQ-0003;ES-CG-10-DQ-0004;ES-CG-10-DQ-0005;ES-CG-10-DQ-0006;ES-CG-10-DQ-0007;ES-CG-10-DQ-0008,TEST_EVIDENCE,SUPPORTING,Used as frozen normative support for candidate-only guide statements; no implementation authority created.
