question_identifier,guide_identifier,normative_row_id,source_id,answer_status,support_type,implementation_status
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0006,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0030,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0031,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0032,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0033,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0034,CGSRC-GOV-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0035,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0036,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0037,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0038,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0039,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0040,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0041,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0042,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0043,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0044,CGSRC-GOV-0138,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0045,CGSRC-GOV-0139,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0046,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0047,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0048,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0049,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0050,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0051,CGSRC-ARCH-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0007,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0030,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0031,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0032,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0033,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0034,CGSRC-GOV-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0035,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0036,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0037,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0038,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0039,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0040,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0041,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0042,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0043,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0044,CGSRC-GOV-0138,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0045,CGSRC-GOV-0139,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0046,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0047,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0048,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0049,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0050,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0051,CGSRC-ARCH-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0052,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0053,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0054,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0055,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0056,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0057,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0058,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0059,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0060,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0061,CGSRC-CGP005-0202,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0062,CGSRC-CGP005-0203,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-01-DQ-0008,ES-CG-01,CGP006-NR-0063,CGSRC-CGP005-0204,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0064,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0065,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0066,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0067,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0068,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0069,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0070,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0071,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0072,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0073,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0074,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0075,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0076,CGSRC-GOV-0016,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0077,CGSRC-GOV-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0078,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0079,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0080,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0081,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0082,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0083,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0084,CGSRC-PIA-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0085,CGSRC-HIST-0038,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0086,CGSRC-ATLAS-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0087,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0088,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0089,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0090,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0091,CGSRC-ATLAS-0021,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0092,CGSRC-ATLAS-0022,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0093,CGSRC-ATLAS-0023,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0094,CGSRC-CGP005-0001,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0095,CGSRC-CGP005-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0096,CGSRC-CGP005-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0097,CGSRC-CGP005-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0098,CGSRC-CGP005-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0099,CGSRC-CGP005-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0100,CGSRC-CGP005-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0101,CGSRC-CGP005-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0102,CGSRC-CGP005-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0103,CGSRC-CGP005-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0104,CGSRC-CGP005-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0105,CGSRC-CGP005-0201,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0106,CGSRC-CGP005-0205,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0107,CGSRC-CGP005-0207,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0001,ES-CG-13,CGP006-NR-0108,CGSRC-CGP005-0209,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0064,CGSRC-GOV-0002,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0065,CGSRC-GOV-0003,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0066,CGSRC-GOV-0004,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0067,CGSRC-GOV-0005,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0068,CGSRC-GOV-0007,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0069,CGSRC-GOV-0008,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0070,CGSRC-GOV-0009,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0071,CGSRC-GOV-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0072,CGSRC-GOV-0011,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0073,CGSRC-GOV-0012,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0074,CGSRC-GOV-0013,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0075,CGSRC-GOV-0014,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0076,CGSRC-GOV-0016,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0077,CGSRC-GOV-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0078,CGSRC-GOV-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0079,CGSRC-GOV-0134,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0080,CGSRC-GOV-0140,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0081,CGSRC-GOV-0141,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0082,CGSRC-GOV-0152,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0083,CGSRC-GOV-0153,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0084,CGSRC-PIA-0010,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0085,CGSRC-HIST-0038,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0086,CGSRC-ATLAS-0006,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0087,CGSRC-ATLAS-0017,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0088,CGSRC-ATLAS-0018,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0089,CGSRC-ATLAS-0019,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
ES-CG-13-DQ-0002,ES-CG-13,CGP006-NR-0090,CGSRC-ATLAS-0020,PARTIALLY_ANSWERED,FROZEN_NORMATIVE_SUPPORT,NOT_AUTHORIZED
