invariant_identifier,guide_identifier,normative_row_id,source_id,support_type,non_normative_support_only,implementation_status
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0068,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0069,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0070,CGSRC-GOV-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0071,CGSRC-GOV-0010,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0072,CGSRC-GOV-0011,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0073,CGSRC-GOV-0012,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0074,CGSRC-GOV-0013,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0075,CGSRC-GOV-0014,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0076,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0077,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0078,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0079,CGSRC-GOV-0134,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0080,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0081,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0082,CGSRC-GOV-0152,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0083,CGSRC-GOV-0153,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0084,CGSRC-PIA-0010,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0085,CGSRC-HIST-0038,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0086,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0087,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0088,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0089,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0090,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0091,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0092,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0093,CGSRC-ATLAS-0023,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0094,CGSRC-CGP005-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0095,CGSRC-CGP005-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0096,CGSRC-CGP005-0003,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0097,CGSRC-CGP005-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0098,CGSRC-CGP005-0005,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0099,CGSRC-CGP005-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0100,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0101,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0102,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0103,CGSRC-CGP005-0010,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0104,CGSRC-CGP005-0011,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0105,CGSRC-CGP005-0201,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0106,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0107,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0005,ES-CG-13,CGP006-NR-0108,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0064,CGSRC-GOV-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0065,CGSRC-GOV-0003,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0066,CGSRC-GOV-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0067,CGSRC-GOV-0005,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0068,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0069,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0070,CGSRC-GOV-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0071,CGSRC-GOV-0010,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0072,CGSRC-GOV-0011,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0073,CGSRC-GOV-0012,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0074,CGSRC-GOV-0013,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0075,CGSRC-GOV-0014,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0076,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0077,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0078,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0079,CGSRC-GOV-0134,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0080,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0081,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0082,CGSRC-GOV-0152,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0083,CGSRC-GOV-0153,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0084,CGSRC-PIA-0010,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0085,CGSRC-HIST-0038,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0086,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0087,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0088,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0089,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0090,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0091,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0092,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0093,CGSRC-ATLAS-0023,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0094,CGSRC-CGP005-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0095,CGSRC-CGP005-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0096,CGSRC-CGP005-0003,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0097,CGSRC-CGP005-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0098,CGSRC-CGP005-0005,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0099,CGSRC-CGP005-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0100,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0101,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0102,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0103,CGSRC-CGP005-0010,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0104,CGSRC-CGP005-0011,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0105,CGSRC-CGP005-0201,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0106,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0107,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-13-INV-0006,ES-CG-13,CGP006-NR-0108,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0109,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0110,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0111,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0112,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0113,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0114,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0115,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0116,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0117,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0118,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0119,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0120,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0121,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0122,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0123,CGSRC-REPO-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0124,CGSRC-REPO-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0125,CGSRC-TEST-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0126,CGSRC-TEST-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0127,CGSRC-TEST-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0128,CGSRC-REPO-0629,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0129,CGSRC-EXT-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0130,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0131,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0132,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0133,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0134,CGSRC-CGP005-0206,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0135,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0136,CGSRC-CGP005-0208,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0137,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0138,CGSRC-CGP005-0210,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0001,ES-CG-10,CGP006-NR-0139,CGSRC-CGP005-0211,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0109,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0110,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0111,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0112,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0113,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0114,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0115,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0116,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0117,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0118,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0119,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0120,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0121,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0122,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0123,CGSRC-REPO-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0124,CGSRC-REPO-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0125,CGSRC-TEST-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0126,CGSRC-TEST-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0127,CGSRC-TEST-0004,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0128,CGSRC-REPO-0629,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0129,CGSRC-EXT-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0130,CGSRC-CGP005-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0131,CGSRC-CGP005-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0132,CGSRC-CGP005-0009,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0133,CGSRC-CGP005-0205,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0134,CGSRC-CGP005-0206,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0135,CGSRC-CGP005-0207,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0136,CGSRC-CGP005-0208,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0137,CGSRC-CGP005-0209,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0138,CGSRC-CGP005-0210,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0002,ES-CG-10,CGP006-NR-0139,CGSRC-CGP005-0211,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0109,CGSRC-GOV-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0110,CGSRC-GOV-0008,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0111,CGSRC-GOV-0016,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0112,CGSRC-GOV-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0113,CGSRC-GOV-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0114,CGSRC-GOV-0140,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0115,CGSRC-GOV-0141,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0116,CGSRC-ATLAS-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0117,CGSRC-ATLAS-0017,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0118,CGSRC-ATLAS-0018,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0119,CGSRC-ATLAS-0019,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0120,CGSRC-ATLAS-0020,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0121,CGSRC-ATLAS-0021,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0122,CGSRC-ATLAS-0022,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0123,CGSRC-REPO-0006,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0124,CGSRC-REPO-0007,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0125,CGSRC-TEST-0001,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
ES-CG-10-INV-0003,ES-CG-10,CGP006-NR-0126,CGSRC-TEST-0002,FROZEN_NORMATIVE_SUPPORT,NO,NOT_AUTHORIZED
