classification_record_id,source_or_document_id,source_id,repository_path,title,primary_guide_family,related_guide_families,source_freeze_status,primary_classification,candidate_use,mandatory_authority,source_promotion_status
CGP006-CL-1807,CGP005-RC-1807,CGSRC-REPO-0205,docs/canon/locks/platform_resilience_v1_0/C0_031_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_CONSTITUTIONAL_LOCK_RECORD.md,"Master Platform Resilience, Backup, and Recovery Operational Model Constitutional Lock Record",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1808,CGP005-RC-1808,CGSRC-REPO-0206,docs/canon/locks/platform_resilience_v1_0/C0_031_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,"Master Platform Resilience, Backup, and Recovery Operational Model Post-Lock Change-Control Protocol",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1809,CGP005-RC-1809,CGSRC-REPO-0207,docs/canon/locks/privacy_v2_0/C0_023_PRIVACY_AND_DATA_PROTECTION_CONSTITUTIONAL_LOCK_RECORD.md,C0-023 Privacy and Data Protection Constitutional Lock Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1810,CGP005-RC-1810,CGSRC-REPO-0208,docs/canon/locks/privacy_v2_0/C0_023_PRIVACY_LOCK_VISUAL_QA_REPORT.md,C0-023 Privacy Lock Visual QA Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1811,CGP005-RC-1811,CGSRC-REPO-0209,docs/canon/locks/privacy_v2_0/pre_lock/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,MASTER PRIVACY AND DATA PROTECTION MODEL V2.0,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1812,CGP005-RC-1812,CGSRC-REPO-0210,docs/canon/locks/record_stewardship_v2_1/C0_026_RECORD_STEWARDSHIP_AND_RETENTION_CONSTITUTIONAL_LOCK_RECORD.md,Master Record Stewardship and Retention Model Constitutional Lock Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1813,CGP005-RC-1813,CGSRC-REPO-0211,docs/canon/locks/record_stewardship_v2_1/C0_026_RECORD_STEWARDSHIP_AND_RETENTION_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,Master Record Stewardship and Retention Model Post-Lock Change-Control Protocol,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1814,CGP005-RC-1814,CGSRC-REPO-0212,docs/canon/locks/reporting_analytics_v2_0/C0_035_MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_CONSTITUTIONAL_LOCK_RECORD.md,"C0-035 Master Reporting, Analytics, and Business Intelligence Model Constitutional Lock Record",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1815,CGP005-RC-1815,CGSRC-REPO-0213,docs/canon/locks/reporting_analytics_v2_0/C0_035_MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,C0-035 Post-Lock Change-Control Protocol,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1816,CGP005-RC-1816,CGSRC-REPO-0214,docs/canon/locks/safeguarding_v1_2/C0_020_SAFEGUARDING_CONSTITUTIONAL_LOCK_RECORD.md,"Master Minor, Guardianship, Safeguarding, and Protected Participant Model Constitutional Lock Record",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1817,CGP005-RC-1817,CGSRC-REPO-0215,docs/canon/locks/safeguarding_v1_2/C0_020_SAFEGUARDING_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,"Master Minor, Guardianship, Safeguarding, and Protected Participant Model Post-Lock Change Control",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1818,CGP005-RC-1818,CGSRC-REPO-0216,docs/canon/locks/search_discovery_v2_0/C0_033_MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_CONSTITUTIONAL_LOCK_RECORD.md,"C0-033 Master Search, Discovery, Ranking, and Retrieval Model Constitutional Lock Record",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1819,CGP005-RC-1819,CGSRC-REPO-0217,docs/canon/locks/search_discovery_v2_0/C0_033_MASTER_SEARCH_DISCOVERY_RANKING_AND_RETRIEVAL_MODEL_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,C0-033 Post-Lock Change-Control Protocol,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1820,CGP005-RC-1820,CGSRC-REPO-0218,docs/canon/locks/vendor_security_supply_chain_v2_0/C0_041_MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_CONSTITUTIONAL_LOCK_RECORD.md,C0-041 Master Vendor Security and Supply Chain Model Constitutional Lock Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1821,CGP005-RC-1821,CGSRC-REPO-0219,docs/canon/locks/vendor_security_supply_chain_v2_0/C0_041_MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,C0-041 Post-Lock Change-Control Protocol,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1822,CGP005-RC-1822,CGSRC-REPO-0220,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,Canon Artifact Inventory,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1823,CGP005-RC-1823,CGSRC-REPO-0221,docs/canon/registries/CANON_DEPENDENCY_REGISTRY.md,Canon Dependency Registry,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1824,CGP005-RC-1824,CGSRC-REPO-0222,docs/canon/registries/CANON_LOCK_LEDGER.md,Canon Lock Ledger,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1825,CGP005-RC-1825,CGSRC-REPO-0223,docs/canon/registries/CANON_STATE_AND_LOCK_REGISTRY.md,Canon State and Lock Registry,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1826,CGP005-RC-1826,CGSRC-REPO-0224,docs/canon/registries/DOMAIN_OWNER_AND_STEWARD_REGISTRY.md,Domain Owner and Steward Registry,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1827,CGP005-RC-1827,CGSRC-REPO-0225,docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md,Governance Finding Registry,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1828,CGP005-RC-1828,CGSRC-REPO-0226,docs/canon/registries/IMPLEMENTATION_AUTHORIZATION_REGISTRY.md,Implementation Authorization Registry,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1829,CGP005-RC-1829,CGSRC-REPO-0227,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_ATTACHED_SOURCE_PROVENANCE_RECORD.md,C0-004 Attached Source Provenance Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1830,CGP005-RC-1830,CGSRC-REPO-0228,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_CROSS_CANON_IMPACT_REPORT.md,C0-004 Cross-Canon Impact Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1831,CGP005-RC-1831,CGSRC-REPO-0229,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_DOCX_VISUAL_QA_REPORT.md,C0-004 DOCX Visual QA Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1832,CGP005-RC-1832,CGSRC-REPO-0230,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_FINAL_LIFECYCLE_COMPLETION_REPORT.md,C0-004 Final Lifecycle Completion Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1833,CGP005-RC-1833,CGSRC-REPO-0231,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_FORMAL_VALIDATION_REPORT.md,C0-004 Formal Validation Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1834,CGP005-RC-1834,CGSRC-REPO-0232,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_GOVERNANCE_REGISTER_OVERLAY.md,C0-004 Governance Register Overlay,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1835,CGP005-RC-1835,CGSRC-REPO-0233,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_INITIALIZATION_REPORT.md,C0-004 Initialization Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1836,CGP005-RC-1836,CGSRC-REPO-0234,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_MD_DOCX_PARITY_REPORT.md,C0-004 Markdown/DOCX Parity Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1837,CGP005-RC-1837,CGSRC-REPO-0235,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_NORMALIZED_TEXT_COMPARISON.md,C0-004 Normalized-Text Comparison,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1838,CGP005-RC-1838,CGSRC-REPO-0236,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_PRIVACY_DEPENDENCY_IMPACT_REPORT.md,C0-004 Privacy Dependency Impact Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1839,CGP005-RC-1839,CGSRC-REPO-0237,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_SEMANTIC_AND_AUTHORITY_DELTA.md,C0-004 Semantic and Authority Delta,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1840,CGP005-RC-1840,CGSRC-REPO-0238,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_SOURCE_IDENTITY_DECISION_RECORD.md,C0-004 Source Identity Decision Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1841,CGP005-RC-1841,CGSRC-REPO-0239,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_SOURCE_INVENTORY.md,C0-004 Source Inventory,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1842,CGP005-RC-1842,CGSRC-REPO-0240,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/C0_004_SOURCE_SUCCESSION_ANALYSIS.md,C0-004 Source Succession Analysis,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1843,CGP005-RC-1843,CGSRC-REPO-0241,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/source_event/MASTER_PRODUCT_VISION_V2_1_SUCCESSOR_CANDIDATE_ORIGINAL.md,MASTER PRODUCT VISION,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1844,CGP005-RC-1844,CGSRC-REPO-0242,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_ARCHIVE_EXTRACTION_RECORD.md,C0-019 Archive Extraction Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1845,CGP005-RC-1845,CGSRC-REPO-0243,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_AUTHORITY_BOUNDARY_DELTA.md,C0-019 Authority Boundary Delta,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1846,CGP005-RC-1846,CGSRC-REPO-0244,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_CROSS_CANON_IMPACT_REPORT.md,C0-019 Cross-Canon Impact Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1847,CGP005-RC-1847,CGSRC-REPO-0245,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_DOCX_VISUAL_QA_REPORT.md,C0-019 DOCX Visual QA Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1848,CGP005-RC-1848,CGSRC-REPO-0246,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_EXACT_SOURCE_PROVENANCE_RECORD.md,C0-019 Exact Source Provenance Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1849,CGP005-RC-1849,CGSRC-REPO-0247,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_FINAL_LIFECYCLE_COMPLETION_REPORT.md,C0-019 Final Lifecycle Completion Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1850,CGP005-RC-1850,CGSRC-REPO-0248,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_FORMAL_VALIDATION_REPORT.md,C0-019 Formal Validation Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1851,CGP005-RC-1851,CGSRC-REPO-0249,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_GOVERNANCE_REGISTER_OVERLAY.md,C0-019 Governance Register Overlay,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1852,CGP005-RC-1852,CGSRC-REPO-0250,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_INITIALIZATION_REPORT.md,C0-019 Initialization Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1853,CGP005-RC-1853,CGSRC-REPO-0251,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_MD_DOCX_PARITY_REPORT.md,C0-019 Markdown/DOCX Parity Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1854,CGP005-RC-1854,CGSRC-REPO-0252,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_NORMALIZED_TEXT_COMPARISON.md,C0-019 Normalized-Text Comparison,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1855,CGP005-RC-1855,CGSRC-REPO-0253,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_PRIVACY_DEPENDENCY_IMPACT_REPORT.md,C0-019 Privacy Dependency Impact Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1856,CGP005-RC-1856,CGSRC-REPO-0254,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_SOURCE_IDENTITY_DECISION_RECORD.md,C0-019 Source Identity Decision Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1857,CGP005-RC-1857,CGSRC-REPO-0255,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_SOURCE_INVENTORY.md,C0-019 Source Inventory,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-1858,CGP005-RC-1858,CGSRC-REPO-0256,docs/canon/reviews/c0_019_agreement_consent_authorization_lifecycle_completion/C0_019_SOURCE_SUCCESSION_ANALYSIS.md,C0-019 Source Succession Analysis,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
